snapshot_month,sku,brand,category,business_mode,gross_profit,sales_revenue,inventory_value,sold_units,ending_inventory_units,sell_through_rate,inventory_age_days,gmroi,weeks_of_supply,gross_margin_pct,quadrant_label,recommended_action,action_priority
2026-02-01,SKU00500,Hoka,Kids Apparel,Consignment,4583.58,5593.0,241229.22,163,8114,0.021673684210526317,144.73684210526315,0.023588157894736842,456.93,0.8195208296084391,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00001,Reebok Underwear,Basketball Shoes,Buyout,1736.35,2913.15,251541.0,40,8550,0.005251315789473685,300.2236842105263,0.009046052631578948,828.2394736842105,0.5960386523179376,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00002,Hoka,Bags,Consignment,1218.84,1432.3799999999999,195147.81,15,8481,0.001506578947368421,124.55263157894737,0.0057815789473684214,921.2588157894737,0.8509194487496335,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00003,Fila,Bags,Buyout,7058.5199999999995,13756.02,1097184.45,50,8191,0.005831578947368421,130.77631578947367,0.0070302631578947365,760.9246052631579,0.5131222548382454,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00004,Puma,Accessories,Consignment,573.05,693.8399999999999,198303.84,32,8022,0.0044407894736842105,137.06578947368422,0.0032592105263157894,845.3518421052631,0.8259108728237058,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00005,Nike,Performance Apparel,Buyout,342.81,2087.28,2091370.32,7,8392,0.0011407894736842105,128.8684210526316,0.0002526315789473684,951.0832894736842,0.16423766816143495,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00006,Asics,Sportswear,Consignment,295.86,357.43,23041.97,53,7973,0.008163157894736841,131.77631578947367,0.017882894736842105,768.4100000000001,0.8277424950339927,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00007,On Running,Outdoor Apparel,Buyout,4566.71,6784.79,800726.88,24,8664,0.003505263157894737,137.72368421052633,0.008135526315789473,869.8973684210526,0.6730805227575208,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00008,Brooks Brothers,Yoga Apparel,Consignment,1623.9,1958.17,122641.26,116,8187,0.017053947368421054,148.55263157894737,0.018284210526315788,541.498947368421,0.8292946986216723,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00009,Reebok Underwear,Accessories,Consignment,1309.15,1599.66,167012.45,55,8207,0.00693421052631579,134.5921052631579,0.00924342105263158,749.0402631578947,0.8183926584399185,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00010,Fila,Kids Apparel,Consignment,432.06,526.39,168447.58,18,8302,0.0021210526315789476,132.9078947368421,0.002876315789473684,886.578947368421,0.8207982674442904,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00011,Champion,Kids Apparel,Buyout,233.75,5619.35,1347542.4,33,8257,0.004263157894736842,139.06578947368422,0.0002394736842105263,817.2236842105264,0.04159733777038269,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00012,Under Armour,Yoga Apparel,Buyout,2266.0,5979.81,434792.92,67,7844,0.009298684210526315,134.22368421052633,0.006406578947368421,667.7447368421052,0.3789418058433294,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00013,Reebok Underwear,Outdoor Apparel,Consignment,3551.2200000000003,4266.94,902042.1,68,8265,0.009492105263157895,316.2236842105263,0.004894736842105263,665.1334210526315,0.8322638705957901,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00014,On Running,Underwear,Consignment,323.75,392.1,53928.84,68,8284,0.00929078947368421,269.2631578947368,0.0074776315789473686,655.0438157894737,0.8256822239224687,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00015,Brand B,Sportswear,Own Brand,33092.24,69390.32,1471778.56,234,9488,0.02705263157894737,126.98684210526316,0.02875263157894737,369.1743421052632,0.4768999480042749,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00016,Cole Haan,Underwear,Buyout,582.52,1003.5,310021.7,14,10310,0.0013539473684210527,213.64473684210526,0.0021342105263157897,928.7894736842105,0.5804882909815645,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00017,Lululemon,Sportswear,Consignment,903.73,1089.77,109763.58,52,8059,0.007288157894736841,137.9078947368421,0.010838157894736841,780.9746052631579,0.8292850785028034,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00018,Adidas,Training Shoes,Consignment,1397.69,1685.32,251530.65,30,8127,0.0045144736842105265,128.03947368421052,0.007739473684210525,822.5571052631578,0.8293321149692641,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00019,Brand A,Bags,Own Brand,803.62,3905.25,489268.99,59,9307,0.007013157894736843,134.82894736842104,0.0020644736842105266,741.3157894736842,0.20577939952627872,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00020,Salomon,Kids Apparel,Consignment,763.63,936.38,109791.05,51,8465,0.005961842105263158,134.97368421052633,0.007819736842105263,761.5421052631579,0.815512932783699,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00021,The North Face,Outdoor Apparel,Buyout,4059.89,10298.33,844704.9,62,8395,0.006701315789473684,296.69736842105266,0.005131578947368421,734.343552631579,0.39422799618967347,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00022,Reebok Underwear,Outdoor Apparel,Buyout,3642.63,24578.71,2252043.2,74,7960,0.009035526315789473,125.09210526315789,0.0014842105263157897,736.748552631579,0.14820265180719414,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00023,Brand A,Outdoor Apparel,Own Brand,12672.72,30235.88,1980364.96,74,8344,0.009744736842105264,139.85526315789474,0.008192105263157895,695.765,0.41912853206190787,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00024,Nike,Lifestyle Apparel,Consignment,1398.42,1708.92,161173.25,64,7805,0.009535526315789473,294.7894736842105,0.011789473684210527,746.5596052631579,0.8183062987149778,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00025,Under Armour,Performance Apparel,Consignment,6516.97,8038.74,357914.7,78,8034,0.011126315789473684,130.1184210526316,0.023963157894736842,674.8007894736842,0.8106954572482753,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00026,Brand A,Performance Apparel,Own Brand,-4982.53,8235.07,2274388.48,55,9464,0.007247368421052631,303.7368421052632,-0.00315,763.5919736842105,-0.6050379656760659,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00027,Brand A,Performance Apparel,Own Brand,-5189.26,12486.5,3524997.84,47,9373,0.006431578947368421,298.7631578947368,-0.0022157894736842105,781.8526315789474,-0.4155896368077524,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00028,Asics,Outdoor Apparel,Buyout,1156.74,4592.51,1443385.06,19,7982,0.002707894736842105,124.44736842105263,0.0012065789473684212,896.6868421052632,0.25187533614515806,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00029,Adidas,Bags,Consignment,1784.05,2136.77,110307.97,88,8363,0.011705263157894738,302.89473684210526,0.019851315789473682,631.5274999999999,0.8349284199984088,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00030,Cole Haan,Basketball Shoes,Consignment,202.99,244.9,547620.12,6,10026,0.0004236842105263158,210.0,0.0002894736842105263,975.8157894736842,0.8288689260922826,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00031,Brand B,Running Shoes,Own Brand,828.58,6278.5,981099.14,48,8641,0.0062434210526315795,150.23684210526315,0.0010026315789473683,793.4343421052632,0.13197101218443896,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00032,Cole Haan,Bags,Consignment,2571.38,3091.09,330199.38,97,10563,0.011036842105263157,217.06578947368422,0.010288157894736843,676.4919736842105,0.8318683700571643,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00033,Lululemon,Outdoor Apparel,Consignment,1547.87,1897.17,101831.7,95,8279,0.012960526315789473,135.52631578947367,0.019428947368421053,610.35,0.8158836582910334,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00034,Lululemon,Yoga Apparel,Consignment,167.13,205.75,98605.76,6,8224,0.0008092105263157894,128.47368421052633,0.001994736842105263,966.8947368421053,0.8122964763061968,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00035,Reebok Underwear,Performance Apparel,Buyout,628.56,3907.12,865645.6,31,8185,0.006271052631578948,126.3157894736842,0.0013789473684210527,851.0868421052631,0.16087552980200248,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00036,Brand A,Performance Apparel,Own Brand,4018.93,8415.98,2374407.0,17,9180,0.002223684210526316,131.1315789473684,0.002225,894.1315789473684,0.4775355930028351,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00037,Reebok Underwear,Yoga Apparel,Buyout,3900.78,7785.54,682923.15,44,7735,0.005894736842105263,133.6184210526316,0.0067302631578947366,803.5815789473684,0.5010288303701478,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00038,Lululemon,Training Shoes,Consignment,11569.949999999999,13850.45,100832.52,139,7853,0.018875000000000003,132.1578947368421,0.14414605263157895,491.5321052631579,0.835348309982708,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00039,Brand B,Yoga Apparel,Own Brand,1699.97,3439.34,399585.0,37,8500,0.005046052631578948,141.81578947368422,0.005307894736842106,811.6360526315789,0.4942721568673059,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00040,Adidas,Accessories,Consignment,1683.13,2020.42,65454.7,95,8545,0.012802631578947368,141.07894736842104,0.03479605263157894,633.4597368421053,0.8330594628839548,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00041,Adidas,Yoga Apparel,Consignment,4505.23,5519.24,424256.4,62,8802,0.007163157894736842,145.97368421052633,0.012156578947368421,716.9823684210527,0.8162772410694226,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00042,Cole Haan,Performance Apparel,Consignment,1158.8600000000001,1407.18,662877.6,28,10472,0.0032776315789473684,206.75,0.0023039473684210525,888.1578947368421,0.8235335920067085,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00043,Brand A,Running Shoes,Own Brand,3750.51,8872.380000000001,1167129.71,39,8887,0.00513421052631579,127.75,0.004446052631578947,812.4165789473685,0.42271746701561475,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00044,On Running,Sportswear,Buyout,3785.58,7795.08,701038.8,45,7868,0.006275,137.05263157894737,0.006447368421052631,780.1842105263158,0.48563709416709,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00045,On Running,Kids Apparel,Consignment,1627.56,1956.78,303522.88,78,8168,0.010823684210526315,293.32894736842104,0.006788157894736842,678.2580263157895,0.8317542084444853,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00046,Nike,Performance Apparel,Consignment,345.67,422.67,134465.28,20,8664,0.0026381578947368423,153.18421052631578,0.003382894736842105,904.1753947368421,0.8178247805616675,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00047,On Running,Running Shoes,Consignment,1421.17,1689.93,384401.36,15,8689,0.0023197368421052633,141.1578947368421,0.005653947368421053,910.4430263157894,0.840963826904073,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00048,Adidas,Sportswear,Consignment,1538.21,1866.54,225168.26,72,8318,0.010653947368421053,296.38157894736844,0.009213157894736842,640.8605263157895,0.8240969922959058,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00049,Asics,Bags,Buyout,815.81,3580.41,1173158.01,20,8487,0.0032210526315789474,137.80263157894737,0.0010223684210526316,891.9947368421053,0.2278537932806578,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00050,Lululemon,Performance Apparel,Consignment,2814.5,3426.09,76550.18000000001,86,8161,0.012398684210526317,132.52631578947367,0.049821052631578946,613.6919736842104,0.8214903870009252,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00051,Salomon,Sportswear,Buyout,5.77,128.45,256155.84,4,8352,0.0005855263157894736,139.78947368421052,2.8947368421052627e-05,968.1578947368421,0.044920202413390425,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00052,Brand B,Kids Apparel,Own Brand,477.45,2451.03,482460.3,37,9045,0.004436842105263158,141.68421052631578,0.001306578947368421,819.1227631578947,0.1947956573358955,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00053,Nike,Basketball Shoes,Consignment,3827.8,4624.71,257019.34,94,8201,0.011789473684210527,136.93421052631578,0.017935526315789475,578.3148684210527,0.827684330476938,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00054,Adidas,Performance Apparel,Consignment,668.09,792.16,551471.34,17,8141,0.0022657894736842106,295.6842105263158,0.0014328947368421052,896.0438157894737,0.8433776004847506,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00055,Adidas,Underwear,Consignment,435.73,534.83,59055.0,16,7874,0.002525,139.80263157894737,0.010398684210526315,919.25,0.8147074771422694,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00056,New Balance,Underwear,Buyout,548.95,1748.95,163875.0,64,8740,0.0076565789473684205,135.77631578947367,0.004197368421052632,688.9271052631578,0.31387403870893965,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00057,Brand A,Accessories,Own Brand,3485.87,7163.15,338896.56,94,8663,0.013469736842105264,150.57894736842104,0.014486842105263157,618.9088157894737,0.4866392578683959,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00058,Skechers,Basketball Shoes,Consignment,1439.84,1729.55,293206.04,25,7823,0.003936842105263158,119.73684210526316,0.006636842105263157,862.5131578947369,0.8324940013298257,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00059,Columbia,Outdoor Apparel,Buyout,4521.25,8110.99,931483.14,33,8563,0.0042394736842105265,131.52631578947367,0.006273684210526316,846.0280263157895,0.5574227067226073,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00060,Brand A,Outdoor Apparel,Own Brand,378.93,1199.64,718494.3,11,9630,0.0011236842105263158,132.76315789473685,0.0005697368421052632,937.9605263157895,0.31586976092827845,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00061,Brooks Brothers,Kids Apparel,Consignment,1243.52,1522.69,191766.64,38,8017,0.005184210526315789,139.85526315789474,0.00786578947368421,793.8552631578947,0.8166599898863196,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00062,Salomon,Training Shoes,Consignment,180.05,205.27,311106.74,5,8561,0.001023684210526316,143.22368421052633,0.0010460526315789471,975.5175,0.8771374287523749,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00063,Puma,Kids Apparel,Buyout,3186.34,7230.16,281362.98,121,8419,0.016925,131.57894736842104,0.015926315789473684,556.1331578947369,0.4407011739712538,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00064,Reebok Underwear,Training Shoes,Buyout,6446.099999999999,16484.36,1336449.7,59,7855,0.009185526315789472,136.03947368421052,0.00693421052631579,780.0909210526316,0.39104338900630653,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00065,Asics,Sportswear,Buyout,913.09,1764.62,400169.01,17,7989,0.004282894736842105,132.76315789473685,0.006305263157894737,923.1447368421053,0.5174428488853124,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00066,Hoka,Yoga Apparel,Buyout,5639.85,8986.41,744423.68,36,8008,0.004585526315789473,141.43421052631578,0.008752631578947368,830.3948684210527,0.6275976724854531,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00067,Cole Haan,Performance Apparel,Buyout,-1832.77,13685.41,2634671.34,59,10017,0.006971052631578946,307.07894736842104,-0.0009697368421052631,762.2605263157895,-0.13392145357720375,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00068,Brand B,Yoga Apparel,Own Brand,2708.34,5339.78,869221.02,28,9249,0.003164473684210526,123.19736842105263,0.0037789473684210527,838.311447368421,0.5072006711887007,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00069,Under Armour,Bags,Consignment,1147.29,1402.43,76649.58,58,8622,0.006994736842105263,294.1578947368421,0.017230263157894738,706.7630263157895,0.8180729162952874,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00070,Columbia,Bags,Consignment,438.78999999999996,544.18,463925.62,12,8353,0.0019776315789473684,125.39473684210526,0.0014289473684210526,919.1535526315789,0.806332463523099,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00071,Cole Haan,Kids Apparel,Buyout,12192.97,21600.97,691420.8,140,10289,0.01325921052631579,205.0,0.019696052631578947,526.9856578947368,0.5644640032368916,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00072,Brand B,Training Shoes,Own Brand,700.37,6559.79,1106473.74,49,9253,0.005717105263157895,281.6578947368421,0.0008,795.1815789473685,0.106767137362629,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00073,The North Face,Basketball Shoes,Consignment,131.39,163.31,250845.23,2,7697,0.00039868421052631573,142.5921052631579,0.0008513157894736841,980.078947368421,0.8045435062151735,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00074,Champion,Outdoor Apparel,Buyout,5263.6,10526.11,1302232.02,33,8166,0.005153947368421052,142.77631578947367,0.005969736842105263,810.4342105263158,0.5000517760122211,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00075,Skechers,Training Shoes,Consignment,739.26,886.75,214285.4,27,7966,0.0043052631578947365,131.22368421052633,0.004888157894736842,859.9671052631579,0.8336735269241613,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00076,Asics,Yoga Apparel,Buyout,4581.91,15294.43,860473.25,108,8675,0.013496052631578949,133.5921052631579,0.006403947368421053,560.1280263157895,0.299580304725315,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00077,Lululemon,Kids Apparel,Buyout,1772.63,5862.1900000000005,1780465.28,19,8272,0.002485526315789474,144.5921052631579,0.0011486842105263159,893.7631578947369,0.3023835801978441,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00078,Champion,Accessories,Buyout,81.11,3846.23,866079.36,37,8511,0.004569736842105263,133.19736842105263,8.815789473684206e-05,833.1213157894737,0.02108818245398741,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00079,Cole Haan,Performance Apparel,Buyout,6368.64,16148.04,1555413.57,60,9543,0.00673421052631579,222.51315789473685,0.005153947368421052,756.8334210526315,0.3943908982142724,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00080,Nike,Sportswear,Consignment,3919.42,4747.57,426678.56,69,8218,0.008985526315789473,137.17105263157896,0.011014473684210525,667.7403947368421,0.8255633934834031,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00081,Reebok Underwear,Training Shoes,Consignment,4885.0,5920.71,251503.0,122,8246,0.016792105263157896,125.9342105263158,0.024836842105263157,538.8215789473685,0.8250699662709371,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00082,Brand B,Basketball Shoes,Own Brand,5142.67,9562.58,1682448.35,23,8755,0.0029223684210526314,117.65789473684211,0.004031578947368421,875.761447368421,0.5377910563885479,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00083,Adidas,Underwear,Consignment,4026.29,4867.77,215549.79,139,8443,0.0174,142.56578947368422,0.023351315789473682,564.8294736842105,0.8271323419142645,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00084,Cole Haan,Kids Apparel,Buyout,2764.73,7155.05,338719.84,132,10184,0.014402631578947368,290.35526315789474,0.009613157894736843,515.8859210526316,0.3864026107434609,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00085,Brooks Brothers,Accessories,Buyout,823.59,1956.56,481750.77,19,8079,0.002688157894736842,138.03947368421052,0.0022500000000000003,891.5131578947369,0.42093776832808605,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00086,Brooks Brothers,Accessories,Buyout,905.34,1644.75,288933.26,21,8206,0.0031960526315789476,130.8421052631579,0.004357894736842105,869.1052631578947,0.5504423164614684,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00087,The North Face,Underwear,Consignment,1694.04,2051.2,161826.03,50,7921,0.0072026315789473685,154.96052631578948,0.013382894736842104,739.1043421052632,0.8258775351014042,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00088,The North Face,Performance Apparel,Buyout,2420.6,4372.55,501473.7,33,8478,0.004140789473684211,138.55263157894737,0.005722368421052631,845.0307894736842,0.5535900104058272,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00089,Puma,Training Shoes,Buyout,4007.37,13454.67,1520140.55,54,8689,0.0060671052631578945,144.3815789473684,0.0034052631578947363,766.4285526315789,0.29784231051374727,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00090,Cole Haan,Sportswear,Buyout,1410.91,2745.88,313067.58,39,9146,0.004484210526315789,213.43421052631578,0.005346052631578948,812.311447368421,0.5138279895698282,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00091,Brand B,Outdoor Apparel,Own Brand,-155.09000000000003,17045.26,1631074.05,93,8819,0.011761842105263159,309.5657894736842,-0.00015657894736842106,626.6744736842105,-0.009098717180025417,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00092,Skechers,Accessories,Buyout,1243.8,3139.59,406379.6,39,8360,0.005180263157894736,129.69736842105263,0.0037842105263157892,806.5131578947369,0.3961663784124678,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00093,Columbia,Running Shoes,Consignment,3562.02,4305.48,197704.65,73,7799,0.01057763157894737,139.9078947368421,0.022726315789473685,674.3272368421053,0.8273223891412805,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00094,Cole Haan,Training Shoes,Buyout,2619.55,3998.8,528638.94,25,9582,0.0030526315789473684,218.97368421052633,0.006398684210526316,867.4649999999999,0.6550840252075623,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00095,Puma,Lifestyle Apparel,Consignment,2514.62,3069.09,349546.68,70,7434,0.011594736842105264,132.3684210526316,0.01027236842105263,695.415,0.8193373280027629,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00096,Reebok Underwear,Sportswear,Buyout,3804.85,21058.21,1141504.56,124,8204,0.01612105263157895,135.26315789473685,0.0038697368421052635,509.29328947368424,0.18068249865491892,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00097,Nike,Lifestyle Apparel,Consignment,2659.2200000000003,3209.69,220132.36,110,8351,0.012632894736842105,123.94736842105263,0.013332894736842106,584.8138157894737,0.8284974561406242,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00098,Reebok Underwear,Bags,Consignment,3464.75,4176.38,170921.1,46,8358,0.006419736842105263,143.71052631578948,0.025535526315789474,769.3131578947368,0.8296060224404868,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00099,Adidas,Bags,Buyout,1387.87,3014.77,806368.2,17,8426,0.0027460526315789473,138.43421052631578,0.0028394736842105263,903.2157894736841,0.4603568431422629,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00100,Brand B,Underwear,Own Brand,-933.94,7026.86,299690.95,240,9035,0.030425,319.94736842105266,-0.003980263157894737,293.54065789473685,-0.13291000532243422,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00101,Brand B,Underwear,Own Brand,1185.02,2597.42,193391.8,66,9037,0.00854078947368421,146.03947368421052,0.007677631578947369,723.8377631578948,0.45622964326139015,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00102,Lululemon,Outdoor Apparel,Consignment,15926.29,19159.3,264194.49,141,8187,0.021069736842105263,132.77631578947367,0.08471184210526317,479.3130263157895,0.8312563611405428,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00103,Puma,Basketball Shoes,Buyout,6802.9400000000005,12002.64,772424.4,58,8616,0.007961842105263158,135.42105263157896,0.01244736842105263,735.4992105263158,0.5667869735324896,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00104,The North Face,Outdoor Apparel,Consignment,317.5,394.0,294329.3,7,8270,0.0009710526315789475,126.5657894736842,0.0013447368421052631,948.7631578947369,0.8058375634517766,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00105,Nike,Performance Apparel,Buyout,10519.25,29804.35,984037.78,155,7909,0.01964473684210526,122.15789473684211,0.012105263157894737,451.9663157894737,0.35294344617480333,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00106,Skechers,Training Shoes,Buyout,5614.9,13585.18,665987.22,102,8523,0.013642105263157895,307.38157894736844,0.012021052631578946,597.2380263157895,0.413310681198188,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00107,New Balance,Kids Apparel,Buyout,1553.85,5955.37,498501.88,74,8381,0.010464473684210527,308.17105263157896,0.004394736842105264,709.6334210526315,0.260915778532652,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00108,Brand A,Lifestyle Apparel,Own Brand,-41.68,509.0,842448.62,6,9179,0.0006105263157894737,304.80263157894734,-4.605263157894737e-05,967.5657894736842,-0.0818860510805501,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00109,Brooks Brothers,Sportswear,Buyout,4968.7300000000005,10955.369999999999,548253.77,88,8059,0.010201315789473683,133.39473684210526,0.009281578947368422,652.4375,0.45354287440771063,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00110,Nike,Underwear,Consignment,1008.9,1219.82,29877.93,67,8097,0.00888421052631579,155.53947368421052,0.039601315789473686,705.0394736842105,0.8270892426751488,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
