snapshot_month,sku,brand,brand_tier,category,business_mode,price_band,gender_segment,style_type,core_or_seasonal,clearance_flag,replenishable_flag,gross_margin_pct,sell_through_rate,gmroi,inventory_value,sold_units,ending_inventory_units,inventory_age_days,weeks_of_supply,discount_factor,discount_depth,cost_to_msrp_ratio,price_cost_spread,quadrant_label,recommended_action,action_priority
2026-03-01,SKU00096,Reebok Underwear,Tier 2,Sportswear,Buyout,Premium,Unisex,Core Basic,Core,0,1,0.1806824986549189,0.0161210526315789,0.0038697368421052,1141504.56,124,8204,135.26315789473685,509.2932894736842,0.19637229878883503,0.803627701211165,0.1577,0.03867229878883502,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00097,Nike,Tier 1,Lifestyle Apparel,Consignment,Mass,Kids,Core Basic,Seasonal,0,0,0.8284974561406242,0.0126328947368421,0.0133328947368421,220132.36,110,8351,123.94736842105264,584.8138157894737,0.23394167138645167,0.7660583286135483,0.043,0.19094167138645168,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00098,Reebok Underwear,Tier 2,Bags,Consignment,Premium,Women,Performance,Seasonal,0,1,0.8296060224404868,0.0064197368421052,0.0255355263157894,170921.1,46,8358,143.71052631578948,769.3131578947368,0.20678677826768294,0.7932132217323171,0.0131,0.19368677826768294,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00099,Adidas,Tier 1,Bags,Buyout,Premium,Unisex,Fashion,Seasonal,0,1,0.4603568431422629,0.0027460526315789,0.0028394736842105,806368.2,17,8426,138.43421052631578,903.215789473684,0.22541217595186322,0.7745878240481368,0.1112,0.11421217595186323,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00100,Brand B,Tier 2,Underwear,Own Brand,Entry,Men,Performance,Seasonal,1,0,-0.1329100053224342,0.030425,-0.0039802631578947,299690.95,240,9035,319.94736842105266,293.54065789473685,0.12973278318105905,0.8702672168189409,0.1454,-0.015667216818940954,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00101,Brand B,Tier 2,Underwear,Own Brand,Entry,Women,Limited,Seasonal,0,1,0.4562296432613901,0.0085407894736842,0.0076776315789473,193391.8,66,9037,146.03947368421052,723.8377631578948,0.2529450560577746,0.7470549439422254,0.1408,0.11214505605777461,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00102,Lululemon,Tier 1,Outdoor Apparel,Consignment,Luxury,Men,Core Basic,Core,0,1,0.8312563611405428,0.0210697368421052,0.0847118421052631,264194.49,141,8187,132.77631578947367,479.3130263157895,0.23055853041818164,0.7694414695818184,0.014600000000000002,0.21595853041818164,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00103,Puma,Tier 3,Basketball Shoes,Buyout,Premium,Women,Core Basic,Core,0,1,0.5667869735324896,0.0079618421052631,0.0124473684210526,772424.4,58,8616,135.42105263157896,735.4992105263158,0.19354033838522888,0.8064596616147711,0.0832,0.11034033838522889,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00104,The North Face,Tier 3,Outdoor Apparel,Consignment,Premium,Women,Clearance,Seasonal,1,0,0.8058375634517766,0.0009710526315789,0.0013447368421052,294329.3,7,8270,126.5657894736842,948.7631578947368,0.19231781203777448,0.8076821879622256,0.0337,0.15861781203777447,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00105,Nike,Tier 1,Performance Apparel,Buyout,Premium,Kids,Core Basic,Core,0,1,0.3529434461748033,0.0196447368421052,0.0121052631578947,984037.78,155,7909,122.15789473684212,451.9663157894737,0.22981414689314333,0.7701858531068566,0.1432,0.08661414689314334,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00106,Skechers,Tier 3,Training Shoes,Buyout,Premium,Kids,Clearance,Seasonal,1,0,0.413310681198188,0.0136421052631578,0.0120210526315789,665987.22,102,8523,307.38157894736844,597.2380263157895,0.13181275512076357,0.8681872448792365,0.0791,0.052712755120763566,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00107,New Balance,Tier 3,Kids Apparel,Buyout,Mass,Men,Core Basic,Seasonal,1,0,0.260915778532652,0.0104644736842105,0.0043947368421052,498501.88,74,8381,308.17105263157896,709.6334210526315,0.12835744123213308,0.8716425587678669,0.0952,0.03315744123213307,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00108,Brand A,Tier 2,Lifestyle Apparel,Own Brand,Mass,Men,Core Basic,Seasonal,1,0,-0.0818860510805501,0.0006105263157894,-4.605263157894737e-05,842448.62,6,9179,304.80263157894734,967.5657894736842,0.1293389256253447,0.8706610743746553,0.1224,0.006938925625344691,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00109,Brooks Brothers,Tier 1,Sportswear,Buyout,Mass,Unisex,Core Basic,Core,0,1,0.4535428744077106,0.0102013157894736,0.0092815789473684,548253.77,88,8059,133.39473684210526,652.4375,0.23440364579927056,0.7655963542007295,0.1266,0.10780364579927057,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00110,Nike,Tier 1,Underwear,Consignment,Entry,Women,Core Basic,Core,0,1,0.8270892426751488,0.0088842105263157,0.0396013157894736,29877.93,67,8097,155.53947368421052,705.0394736842105,0.2285822313580807,0.7714177686419192,0.0152,0.2133822313580807,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00111,Puma,Tier 3,Training Shoes,Buyout,Mass,Men,Core Basic,Core,0,1,0.5754259503891059,0.0211078947368421,0.0337828947368421,426847.89,169,8319,138.96052631578948,397.8348684210527,0.19186904182797093,0.8081309581720291,0.08139999999999999,0.11046904182797095,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00112,Nike,Tier 1,Sportswear,Consignment,Mass,Men,Clearance,Seasonal,1,0,0.8274606017365813,0.0194236842105263,0.0364842105263157,113299.4,158,8405,138.97368421052633,456.38697368421055,0.22880587130836263,0.7711941286916374,0.0236,0.20520587130836263,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00113,Patagonia,Tier 3,Kids Apparel,Buyout,Premium,Women,Clearance,Seasonal,1,0,0.1978207024509013,0.0184355263157894,0.004953947368421,1446360.3,140,8503,129.05263157894737,475.28513157894736,0.1976116166011486,0.8023883833988514,0.1644,0.0332116166011486,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00114,Adidas,Tier 1,Performance Apparel,Buyout,Mass,Unisex,Core Basic,Core,0,1,0.6408450704225352,0.0066671052631578,0.0131763157894736,331533.0,51,8186,142.44736842105263,740.9325,0.23544831881941083,0.7645516811805891,0.0834,0.15204831881941083,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00115,Champion,Tier 3,Lifestyle Apparel,Buyout,Mass,Men,Fashion,Seasonal,0,1,0.3414214852353921,0.00485,0.0029236842105263,460376.28,41,8554,136.5921052631579,788.4694736842106,0.1886821299829104,0.8113178700170895,0.1225,0.0661821299829104,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00116,Columbia,Tier 3,Yoga Apparel,Buyout,Mass,Unisex,Clearance,Seasonal,1,0,0.3058809549124705,0.0063644736842105,0.0034828947368421,357906.48,53,8546,133.4078947368421,765.4259210526316,0.19761806144529692,0.8023819385547031,0.1366,0.06101806144529692,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00117,Cole Haan,Tier 2,Training Shoes,Buyout,Mass,Kids,Core Basic,Core,0,1,0.3160512310862728,0.0056013157894736,0.0029486842105263,645247.73,50,10147,212.93421052631575,779.8509210526315,0.1570239405944338,0.8429760594055662,0.1026,0.05442394059443381,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00118,Hoka,Tier 1,Basketball Shoes,Consignment,Premium,Unisex,Performance,Seasonal,0,1,0.8208994292462113,0.0095105263157894,0.0187894736842105,310692.21,62,7989,150.6315789473684,742.703947368421,0.22841741500291632,0.7715825849970837,0.0365,0.19191741500291631,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00119,Columbia,Tier 3,Yoga Apparel,Buyout,Premium,Kids,Clearance,Seasonal,1,0,0.2039133273602111,0.0057513157894736,0.001628947368421,1743624.94,38,8027,136.92105263157896,793.8586842105263,0.19676269502270086,0.8032373049772992,0.1673,0.029462695022700852,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00120,Skechers,Tier 3,Outdoor Apparel,Buyout,Premium,Unisex,Core Basic,Core,0,1,0.1502101010404157,0.0179934210526315,0.00335,1388787.92,112,7228,136.43421052631578,580.7273684210526,0.2025639476973133,0.7974360523026867,0.1698,0.032763947697313306,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00121,Brooks Brothers,Tier 1,Yoga Apparel,Consignment,Premium,Women,Core Basic,Seasonal,1,0,0.827954349547501,0.0256644736842105,0.051403947368421,122888.89,169,7913,294.7631578947368,400.82144736842105,0.13057311198694216,0.8694268880130578,0.0155,0.11507311198694216,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00122,Champion,Tier 3,Basketball Shoes,Buyout,Premium,Unisex,Fashion,Seasonal,0,1,0.4407005742090764,0.0100263157894736,0.0091776315789473,1155505.5,74,8310,148.30263157894737,664.9744736842105,0.20265992514291517,0.7973400748570848,0.1145,0.08815992514291517,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00123,Brand A,Tier 2,Lifestyle Apparel,Own Brand,Entry,Women,Performance,Seasonal,0,1,0.2816255065587891,0.0013671052631578,0.0005618421052631,333492.18,14,9177,137.43421052631578,926.3640789473684,0.2557059695267506,0.7442940304732494,0.1838,0.07190596952675063,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00124,Patagonia,Tier 3,Running Shoes,Consignment,Premium,Men,Performance,Seasonal,0,1,0.8323108884051125,0.0175065789473684,0.0290460526315789,430280.89,134,8801,148.35526315789474,477.2752631578947,0.20091833310450855,0.7990816668954914,0.04019999999999999,0.16071833310450856,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00125,Columbia,Tier 3,Running Shoes,Buyout,Premium,Unisex,Performance,Seasonal,0,1,0.5521575682430058,0.0107999999999999,0.0150394736842105,984600.26,79,8386,141.52631578947367,637.6630263157895,0.1982594402392054,0.8017405597607946,0.0894,0.1088594402392054,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00126,Hoka,Tier 1,Basketball Shoes,Consignment,Mass,Kids,Fashion,Seasonal,0,1,0.8314278735068336,0.009453947368421,0.0544486842105263,42340.32,78,8019,146.35526315789474,748.8856578947368,0.23047324385706586,0.7695267561429342,0.0117,0.21877324385706587,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00127,Skechers,Tier 3,Kids Apparel,Buyout,Premium,Women,Core Basic,Seasonal,1,0,-0.028785108890369,0.0141644736842105,-0.0001921052631578,945833.59,92,8177,285.6184210526316,592.2571052631579,0.12994346054684838,0.8700565394531516,0.1396,-0.009656539453151619,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00128,Reebok Underwear,Tier 2,Kids Apparel,Consignment,Entry,Kids,Fashion,Seasonal,0,0,0.8214093598708984,0.0006802631578947,0.0010684210526315,37075.08,5,8484,120.89473684210526,967.3157894736842,0.21090742735196155,0.7890925726480384,0.0261,0.18480742735196154,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00129,Hoka,Tier 1,Training Shoes,Buyout,Mass,Women,Core Basic,Core,0,1,0.3739743014696182,0.0043947368421052,0.0031355263157894,674882.16,33,7822,141.3684210526316,823.2413157894737,0.2396447078617621,0.7603552921382379,0.149,0.0906447078617621,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00130,Reebok Underwear,Tier 2,Performance Apparel,Consignment,Mass,Men,Fashion,Seasonal,1,0,0.8234552332912988,0.0223263157894736,0.0116263157894736,144543.75,135,7709,295.4342105263158,467.2381578947368,0.12784922213443042,0.8721507778655696,0.0434,0.08444922213443043,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00131,Cole Haan,Tier 2,Lifestyle Apparel,Buyout,Premium,Women,Core Basic,Seasonal,0,0,0.211328517168994,0.0017118421052631,0.0005078947368421,1647166.72,14,10264,214.0,932.4648684210526,0.15661270193675397,0.843387298063246,0.1248,0.03181270193675398,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00132,Columbia,Tier 3,Running Shoes,Buyout,Premium,Women,Core Basic,Core,0,1,0.452361742182966,0.0008526315789473,0.0007986842105263,878350.84,7,7946,143.92105263157896,955.1315789473684,0.2003204668292916,0.7996795331707084,0.1106,0.0897204668292916,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00133,Brooks Brothers,Tier 1,Performance Apparel,Buyout,Mass,Kids,Performance,Seasonal,0,0,0.6316109113273537,0.0160921052631578,0.0345381578947368,406240.65,94,7989,140.60526315789474,648.126052631579,0.23338719544984124,0.7666128045501588,0.08469999999999998,0.14868719544984127,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00134,Reebok Underwear,Tier 2,Lifestyle Apparel,Buyout,Premium,Men,Performance,Seasonal,1,0,0.4298101939812404,0.0117342105263157,0.0095723684210526,519526.0,85,8600,299.1578947368421,659.8675,0.12957229052815677,0.8704277094718432,0.0732,0.056372290528156774,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00135,Brand A,Tier 2,Sportswear,Own Brand,Mass,Kids,Fashion,Seasonal,0,1,0.4584251340145377,0.0010763157894736,0.0011381578947368,508456.08,11,8958,128.98684210526315,956.9921052631578,0.25165367145405393,0.7483463285459461,0.1357,0.11595367145405394,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00136,Patagonia,Tier 3,Sportswear,Buyout,Mass,Men,Performance,Seasonal,0,0,0.1359693726811033,0.0063013157894736,0.0015394736842105,1046811.22,43,8101,132.01315789473685,785.0921052631579,0.20708962523280589,0.7929103747671942,0.1731,0.03398962523280588,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00137,Nike,Tier 1,Running Shoes,Buyout,Premium,Women,Performance,Seasonal,0,1,0.3359570096412201,0.0063421052631578,0.0037263157894736,1669006.15,43,7945,135.68421052631578,773.3034210526315,0.23075470758243335,0.7692452924175667,0.1518,0.07895470758243336,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00138,Columbia,Tier 3,Bags,Consignment,Mass,Men,Performance,Seasonal,0,1,0.8229236230712453,0.0086552631578947,0.0133657894736842,114206.54,62,8542,136.69736842105263,730.9448684210525,0.19243878573661852,0.8075612142633815,0.0316,0.16083878573661853,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00139,Reebok Underwear,Tier 2,Basketball Shoes,Consignment,Premium,Women,Performance,Seasonal,0,1,0.8383843660118768,0.0090065789473684,0.0115407894736842,333208.84,56,8033,141.02631578947367,713.9622368421052,0.19383286664525473,0.8061671333547453,0.0342,0.15963286664525472,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00140,Under Armour,Tier 3,Running Shoes,Consignment,Premium,Unisex,Core Basic,Core,0,1,0.820148548926702,0.0064473684210526,0.0167355263157894,227728.28,48,8263,130.98684210526315,792.5078947368421,0.1991962565057132,0.8008037434942867,0.0235,0.17569625650571322,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00141,Under Armour,Tier 3,Training Shoes,Consignment,Premium,Women,Performance,Seasonal,0,1,0.8292316480558403,0.0075078947368421,0.0319710526315789,121271.48,56,8074,126.75,728.7184210526316,0.20175326371326327,0.7982467362867367,0.0142,0.18755326371326328,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00142,Brand B,Tier 2,Basketball Shoes,Own Brand,Mass,Women,Core Basic,Seasonal,1,0,-0.6015322698537243,0.013828947368421,-0.0056236842105263,839062.58,112,8753,307.2763157894737,565.9105263157894,0.12964749730759795,0.870352502692402,0.206,-0.07635250269240204,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00143,Brooks Brothers,Tier 1,Kids Apparel,Consignment,Mass,Women,Core Basic,Seasonal,0,0,0.8153553320868497,0.016628947368421,0.0212184210526315,173287.4,107,8030,140.18421052631578,568.731447368421,0.22745925300323958,0.7725407469967605,0.047599999999999996,0.17985925300323957,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00144,New Balance,Tier 3,Outdoor Apparel,Buyout,Mass,Women,Core Basic,Core,0,1,0.5041253329574038,0.004953947368421,0.0056131578947368,585452.7,35,7665,123.39473684210526,813.1430263157895,0.19313465204030034,0.8068653479596997,0.1015,0.09163465204030033,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00145,Brand A,Tier 2,Running Shoes,Own Brand,Premium,Unisex,Performance,Seasonal,0,1,0.305589380385466,0.0135671052631578,0.0066657894736842,2272885.92,101,8824,128.81578947368422,579.5569736842106,0.25518131773151626,0.7448186822684837,0.1744,0.08078131773151626,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00146,Fila,Tier 3,Outdoor Apparel,Buyout,Premium,Women,Core Basic,Core,0,1,0.411062570270307,0.0042710526315789,0.0036486842105263,1225212.65,26,8185,123.21052631578948,888.1676315789474,0.20252368359161518,0.7974763164083848,0.114,0.08852368359161518,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00147,Asics,Tier 3,Underwear,Buyout,Mass,Men,Performance,Seasonal,1,0,0.4187574198654531,0.0048894736842105,0.0040157894736842,312744.24,40,8517,291.64473684210526,799.7323684210527,0.1332794081279367,0.8667205918720633,0.0757,0.0575794081279367,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00148,Brooks Brothers,Tier 1,Training Shoes,Buyout,Premium,Women,Performance,Seasonal,0,1,0.6193882014927226,0.0111986842105263,0.0212973684210526,888112.3,100,8915,135.21052631578948,608.4084210526316,0.22489773805897573,0.7751022619410243,0.0841,0.14079773805897572,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00149,Cole Haan,Tier 2,Sportswear,Buyout,Premium,Men,Core Basic,Seasonal,1,0,0.5327661904423918,0.0137394736842105,0.0187447368421052,584812.8,112,10153,313.6578947368421,593.478947368421,0.1335056361258093,0.8664943638741907,0.061000000000000006,0.07250563612580929,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00150,Columbia,Tier 3,Lifestyle Apparel,Buyout,Mass,Women,Core Basic,Core,0,1,0.1579098030696093,0.0036105263157894,0.0007526315789473,900076.32,32,8742,121.86842105263158,820.0438157894737,0.1947380557278904,0.8052619442721096,0.1568,0.03793805572789041,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00151,Champion,Tier 3,Performance Apparel,Consignment,Premium,Men,Fashion,Seasonal,0,1,0.8164667152036972,0.0023815789473684,0.0026486842105263,254551.0,16,8030,131.96052631578948,899.7588157894737,0.19762956628692857,0.8023704337130715,0.0283,0.16932956628692858,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00152,Brand A,Tier 2,Performance Apparel,Own Brand,Premium,Men,Limited,Seasonal,0,1,0.4589133543515166,0.0040407894736842,0.0038592105263157,1603943.4,38,9420,138.8421052631579,828.8727631578947,0.2549960053526361,0.7450039946473639,0.1325,0.1224960053526361,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00153,Brand B,Tier 2,Sportswear,Own Brand,Premium,Women,Fashion,Seasonal,0,1,0.430151934916206,0.0115157894736842,0.0097223684210526,1652006.34,85,8991,134.8684210526316,621.6123684210527,0.2568479728408107,0.7431520271591894,0.1507,0.10614797284081068,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00154,Brand A,Tier 2,Underwear,Own Brand,Mass,Unisex,Performance,Seasonal,0,1,0.3330068859984697,0.0078723684210526,0.0043434210526315,632795.2,68,9872,141.18421052631578,702.3509210526315,0.2496422005717664,0.7503577994282336,0.1557,0.09394220057176639,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00155,Brand A,Tier 2,Outdoor Apparel,Own Brand,Luxury,Unisex,Performance,Seasonal,0,1,0.2788099595834034,0.0035486842105263,0.0016434210526315,3546961.98,26,8782,118.88157894736842,886.0061842105264,0.2530701990184117,0.7469298009815883,0.1959,0.05717019901841172,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00156,The North Face,Tier 3,Lifestyle Apparel,Buyout,Mass,Women,Performance,Seasonal,0,0,0.4980544837959286,0.0147065789473684,0.0165921052631578,655206.9,106,8079,135.01315789473685,620.1309210526315,0.20367152731748886,0.7963284726825112,0.1026,0.10107152731748886,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00157,Brand A,Tier 2,Accessories,Own Brand,Mass,Women,Fashion,Seasonal,0,1,0.2999286070955468,0.0096421052631578,0.005028947368421,675098.05,66,8755,141.19736842105263,716.1492105263158,0.2543793717590925,0.7456206282409075,0.1737,0.08067937175909248,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00158,Cole Haan,Tier 2,Bags,Buyout,Premium,Men,Core Basic,Seasonal,1,0,0.4992947755992357,0.0033907894736842,0.0036657894736842,843631.74,29,10017,294.25,871.3464473684211,0.1309508950166158,0.8690491049833842,0.0638,0.06715089501661581,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00159,Lululemon,Tier 1,Training Shoes,Consignment,Premium,Men,Fashion,Seasonal,1,0,0.8259402361611943,0.0073315789473684,0.0062684210526315,595501.4400000001,54,8608,288.9868421052632,746.9930263157895,0.13027248198894942,0.8697275180110506,0.045,0.08527248198894942,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00160,Champion,Tier 3,Bags,Consignment,Premium,Kids,Limited,Seasonal,1,0,0.8433647643678739,0.0080407894736842,0.0151315789473684,132658.44,61,8084,303.4736842105263,728.4078947368421,0.13054326781069606,0.869456732189304,0.0192,0.11134326781069606,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00161,New Balance,Tier 3,Outdoor Apparel,Consignment,Mass,Women,Core Basic,Core,0,1,0.8354688093816168,0.0120631578947368,0.0185328947368421,79708.24,68,8084,137.05263157894737,725.0088157894737,0.20212608784435063,0.7978739121556494,0.030499999999999996,0.17162608784435063,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00162,Champion,Tier 3,Underwear,Buyout,Entry,Women,Performance,Seasonal,0,1,0.4493841579695992,0.0081223684210526,0.0075921052631578,262137.36,72,8306,132.76315789473685,715.4182894736842,0.197964091912198,0.802035908087802,0.1134,0.08456409191219799,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00163,Adidas,Tier 1,Outdoor Apparel,Consignment,Luxury,Women,Limited,Seasonal,0,1,0.8239206732786614,0.0063105263157894,0.0073394736842105,636046.8,51,8420,130.92105263157896,759.811052631579,0.22926285868504592,0.7707371413149541,0.0413,0.18796285868504592,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00164,Adidas,Tier 1,Underwear,Buyout,Mass,Women,Core Basic,Core,0,1,0.3510858251391847,0.0062763157894736,0.0036842105263157,769774.72,50,8411,138.78947368421052,748.6709210526316,0.2290820866552572,0.7709179133447428,0.1474,0.0816820866552572,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00165,Brand B,Tier 2,Underwear,Own Brand,Mass,Unisex,Fashion,Seasonal,1,0,-0.798651418813001,0.0061092105263157,-0.0029276315789473,1025209.44,50,9288,281.94736842105266,742.9517105263158,0.12898333302961756,0.8710166669703825,0.2189,-0.08991666697038245,Low Margin + Low Sell-through,Clearance / Eliminate,High
2026-03-01,SKU00166,Brooks Brothers,Tier 1,Underwear,Buyout,Entry,Women,Fashion,Seasonal,0,0,0.6160169924871178,0.004753947368421,0.0091078947368421,137107.29,30,8427,125.27631578947368,845.3009210526316,0.23510474366140097,0.764895256338599,0.0903,0.14480474366140095,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00167,Brand B,Tier 2,Yoga Apparel,Own Brand,Premium,Unisex,Performance,Seasonal,0,0,0.2554601489293476,0.0111210526315789,0.0050092105263157,1797768.91,71,8603,131.1315789473684,704.3961842105264,0.25515430082271234,0.7448456991772876,0.1888,0.06635430082271235,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00168,Cole Haan,Tier 2,Sportswear,Buyout,Entry,Women,Core Basic,Core,0,1,0.652500296947381,0.001528947368421,0.0034013157894736,131298.49,12,10771,207.6184210526316,940.0482894736842,0.15978820163545912,0.8402117983645409,0.0607,0.09908820163545912,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00169,Brand A,Tier 2,Basketball Shoes,Own Brand,Mass,Women,Performance,Seasonal,0,0,0.3118346936195033,0.0274868421052631,0.0141644736842105,649785.64,224,8627,137.23684210526315,371.7911842105264,0.25126240643840686,0.7487375935615932,0.167,0.08426240643840685,Low Margin + High Sell-through,Traffic Driver / Control Discount,Medium
2026-03-01,SKU00170,Nike,Tier 1,Lifestyle Apparel,Buyout,Premium,Unisex,Limited,Seasonal,0,1,0.5669359253374635,0.0072171052631578,0.0104407894736842,873520.48,64,8618,142.85526315789474,704.2780263157895,0.2369120500988633,0.7630879499011367,0.102,0.1349120500988633,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00171,Brooks Brothers,Tier 1,Sportswear,Consignment,Mass,Women,Core Basic,Core,0,1,0.8107077325084299,0.0131184210526315,0.0589105263157894,41885.96,82,7948,130.6578947368421,642.1990789473684,0.23079862291018627,0.7692013770898137,0.0118,0.21899862291018626,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00172,Nike,Tier 1,Running Shoes,Consignment,Premium,Kids,Fashion,Seasonal,0,1,0.8173597611774507,0.0038105263157894,0.0058934210526315,307715.1,26,8085,138.0,838.0351315789474,0.2363545327456973,0.7636454672543027,0.0426,0.1937545327456973,High Margin + Low Sell-through,Targeted Marketing / Control Inventory,Medium
2026-03-01,SKU00173,Champion,Tier 3,Bags,Buyout,Mass,Women,Fashion,Seasonal,0,1,0.5452901345014808,0.0115934210526315,0.0167328947368421,251996.09,74,7907,137.6184210526316,690.7968421052632,0.20521261985893316,0.7947873801410669,0.0924,0.11281261985893316,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
2026-03-01,SKU00174,Nike,Tier 1,Yoga Apparel,Consignment,Mass,Men,Fashion,Seasonal,0,1,0.8248974008207934,0.0098381578947368,0.0147473684210526,79939.46,76,8018,134.23684210526315,678.9259210526316,0.23140731208186985,0.7685926879181302,0.0261,0.20530731208186984,High Margin + High Sell-through,Main Push / Monitor Inventory,Low
