month,store_id,store_name,city,region,channel,store_format,traffic,member_uv,new_member_uv,returning_member_uv,assisted_visits,try_on_count,orders,buyers,gross_units,gmv,recognized_revenue,traffic_to_order_cvr,member_cvr,try_on_cvr,upt,aur
2026-03-01,S047,Himaxx Xiamen Warehouse 47,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,8073,3643,821,2822,3696,1366,272,271,439,80260.91,59160.47,0.03369255543168587,0.07438923963766127,0.19912152269399708,1.6139705882352942,182.8266742596811
2026-03-01,S048,Himaxx Chongqing Warehouse 48,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,7148,3581,790,2791,3281,1161,264,263,416,65170.44,47504.39,0.03693340794627868,0.07344317229824071,0.22739018087855298,1.5757575757575757,156.65971153846155
2026-03-01,S049,Himaxx Shenzhen Warehouse 49,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,6952,3228,634,2594,3260,1191,365,365,582,92251.61,70046.64,0.05250287686996548,0.11307311028500619,0.3064651553316541,1.5945205479452054,158.5079209621993
2026-03-01,S050,Himaxx Suzhou Warehouse 50,Suzhou,East China,Himaxx Warehouse Outlet,Community Warehouse,7570,3576,783,2793,3163,1274,209,209,341,60534.78,43594.74,0.027608982826948483,0.058445190156599554,0.1640502354788069,1.631578947368421,177.52134897360705
2026-03-01,S051,Himaxx Qingdao Warehouse 51,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7545,3447,743,2704,3413,1239,275,274,438,78640.02,58491.19,0.03644797879390325,0.07948941108210038,0.22195318805488298,1.5927272727272728,179.54342465753425
2026-03-01,S052,Himaxx Shanghai Warehouse 52,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7963,3857,902,2955,3737,1479,254,254,387,71222.27,48045.81,0.031897526058018336,0.06585429089966295,0.17173766058147397,1.5236220472440944,184.03687338501294
2026-03-01,S053,Himaxx Chongqing Warehouse 53,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,7892,3685,616,3069,3790,1405,354,352,595,91622.58,66827.44,0.04485554992397364,0.0955223880597015,0.25195729537366546,1.6807909604519775,153.9875294117647
2026-03-01,S054,Himaxx Tianjin Warehouse 54,Tianjin,North China,Himaxx Warehouse Outlet,Community Warehouse,7880,3675,735,2940,3530,1178,368,365,584,101388.22,75120.2,0.046700507614213196,0.09931972789115646,0.31239388794567063,1.5869565217391304,173.60996575342466
2026-03-01,S055,Himaxx Xiamen Warehouse 55,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,8161,3846,934,2912,3488,1303,370,368,578,100736.29,72881.94,0.04533758117877711,0.09568382735309412,0.283960092095165,1.5621621621621622,174.28423875432526
2026-03-01,S056,Himaxx Nanjing Warehouse 56,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7298,3476,709,2767,3445,1357,347,345,548,91820.58,65832.83,0.047547273225541246,0.09925201380897583,0.2557111274871039,1.579250720461095,167.55580291970804
2026-03-01,S057,Himaxx Shanghai Warehouse 57,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7644,3095,784,2311,3050,1170,235,235,373,57724.26,36632.45,0.030743066457352173,0.07592891760904685,0.20085470085470086,1.5872340425531914,154.7567292225201
2026-03-01,S058,Himaxx Xiamen Warehouse 58,Xiamen,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7475,3622,858,2764,3440,1342,204,203,338,59511.840000000004,41847.66,0.027290969899665552,0.05604638321369409,0.15201192250372578,1.6568627450980393,176.07053254437872
2026-03-01,S059,Himaxx Suzhou Warehouse 59,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,7699,3597,821,2776,3197,1060,155,154,262,47515.37,38781.77,0.0201324847382777,0.04281345565749235,0.14622641509433962,1.6903225806451614,181.35637404580154
2026-03-01,S060,Himaxx Xi'an Warehouse 60,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,7373,3432,804,2628,3068,1089,386,383,645,100601.23,73046.38,0.05235318052353181,0.11159673659673659,0.3544536271808999,1.6709844559585492,155.9708992248062
2026-03-01,S061,Himaxx Xiamen Warehouse 61,Xiamen,South China,Himaxx Warehouse Outlet,Community Warehouse,7064,3457,768,2689,3310,1240,124,124,198,32538.989999999998,25177.75,0.017553793884484713,0.03586925079548742,0.1,1.596774193548387,164.3383333333333
2026-03-01,S062,Himaxx Xi'an Warehouse 62,Xi'an,West China,Himaxx Warehouse Outlet,Community Warehouse,7162,3373,743,2630,3299,1148,301,298,449,74866.86,55284.729999999996,0.04202736665735828,0.08834865105247554,0.2621951219512195,1.4916943521594683,166.74133630289532
2026-03-01,S063,Himaxx Nanjing Warehouse 63,Nanjing,East China,Himaxx Warehouse Outlet,Mall Warehouse,7951,3829,952,2877,3191,1153,147,147,224,36031.24,26296.46,0.018488240472896492,0.038391224862888484,0.12749349522983522,1.5238095238095237,160.85375
2026-03-01,S064,Himaxx Guangzhou Warehouse 64,Guangzhou,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7958,3779,829,2950,3552,1337,317,317,496,92119.56999999999,65875.44,0.039834129178185476,0.08388462556231807,0.23709798055347794,1.5646687697160884,185.724939516129
2026-03-01,S065,Himaxx Tianjin Warehouse 65,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8009,3738,757,2981,3248,1224,291,287,464,86703.92,59030.01,0.03633412411037583,0.07677902621722846,0.23774509803921567,1.5945017182130585,186.86189655172413
2026-03-01,S066,Himaxx Tianjin Warehouse 66,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6457,3018,671,2347,3184,1154,178,178,283,54301.479999999996,41281.74,0.027566981570388727,0.058979456593770706,0.15424610051993068,1.5898876404494382,191.87802120141342
2026-03-01,S067,Himaxx Beijing Warehouse 67,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6755,3092,709,2383,3154,1153,268,268,416,73870.0,59252.33,0.03967431532198372,0.08667529107373868,0.23243712055507373,1.5522388059701493,177.5721153846154
2026-03-01,S068,Himaxx Suzhou Warehouse 68,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,7334,3454,753,2701,3302,1216,268,267,452,74430.44,53203.78,0.03654213253340605,0.07730167921250723,0.22039473684210525,1.6865671641791045,164.6691150442478
2026-03-01,S069,Himaxx Beijing Warehouse 69,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7965,3536,742,2794,3810,1291,270,268,412,72534.91,55185.22,0.03389830508474576,0.0757918552036199,0.209140201394268,1.525925925925926,176.0556067961165
2026-03-01,S070,Himaxx Changsha Warehouse 70,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7366,3687,946,2741,3410,1355,145,145,223,41465.05,29233.89,0.01968503937007874,0.03932736642256577,0.1070110701107011,1.5379310344827586,185.94192825112108
2026-03-01,S071,Himaxx Qingdao Warehouse 71,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7539,3659,799,2860,3184,1146,332,331,531,96179.58,69307.95,0.04403767077861785,0.0904618748291883,0.28970331588132636,1.5993975903614457,181.12915254237288
2026-03-01,S072,Himaxx Changsha Warehouse 72,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,8584,4117,976,3141,3592,1363,189,189,294,46207.82,32268.92,0.022017707362534947,0.045907213990769975,0.13866471019809246,1.5555555555555556,157.16945578231292
2026-03-01,S073,Himaxx Tianjin Warehouse 73,Tianjin,North China,Himaxx Warehouse Outlet,Mall Warehouse,7888,3651,826,2825,3459,1305,302,301,464,86354.36,63357.56,0.03828600405679513,0.08244316625582032,0.23141762452107278,1.5364238410596027,186.1085344827586
2026-03-01,S074,Himaxx Tianjin Warehouse 74,Tianjin,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7576,3907,802,3105,3421,1238,385,380,655,110037.81,81544.01000000001,0.05081837381203801,0.09726132582544152,0.31098546042003233,1.7012987012987013,167.9966564885496
2026-03-01,S075,Himaxx Shenzhen Warehouse 75,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,8609,4246,970,3276,3456,1202,263,262,438,79891.45,58880.98,0.030549425020327564,0.06170513424399435,0.21880199667221298,1.6653992395437263,182.4005707762557
2026-03-01,S076,Himaxx Nanjing Warehouse 76,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,8512,4165,930,3235,3963,1518,191,189,315,60550.62,43152.53,0.02243890977443609,0.0453781512605042,0.12582345191040845,1.649214659685864,192.22419047619047
2026-04-01,S001,Himaxx Beijing Warehouse 1,Beijing,North China,Himaxx Warehouse Outlet,Mall Warehouse,7689,3386,700,2686,3365,1128,435,433,723,128268.64,85947.04,0.05657432696059306,0.12787950383933847,0.38563829787234044,1.6620689655172414,177.41167358229598
2026-04-01,S002,Himaxx Nanjing Warehouse 2,Nanjing,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8417,4025,959,3066,4000,1519,237,236,402,65581.68,45936.369999999995,0.028157300700962336,0.05863354037267081,0.15602369980250164,1.6962025316455696,163.13850746268656
2026-04-01,S003,Himaxx Shenzhen Warehouse 3,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7369,3402,685,2717,3352,1161,156,155,252,45644.83,35640.24,0.021169765232731712,0.04556143445032334,0.1343669250645995,1.6153846153846154,181.1302777777778
2026-04-01,S004,Himaxx Xiamen Warehouse 4,Xiamen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,7434,3507,704,2803,3114,1116,248,247,387,59034.59,43767.67,0.03336023675006726,0.07043056743655546,0.2222222222222222,1.560483870967742,152.54416020671835
2026-04-01,S005,Himaxx Changsha Warehouse 5,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7741,3828,855,2973,3939,1516,214,214,357,58563.93,41039.18,0.02764500710502519,0.05590386624869383,0.14116094986807387,1.6682242990654206,164.0446218487395
2026-04-01,S006,Himaxx Qingdao Warehouse 6,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7475,3526,843,2683,3641,1310,210,209,333,59919.17,44961.59,0.028093645484949834,0.05927396483267158,0.16030534351145037,1.5857142857142856,179.93744744744745
2026-04-01,S007,Himaxx Wuhan Warehouse 7,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7369,3405,795,2610,3012,1142,252,250,397,72468.67,53529.81,0.03419731306825892,0.07342143906020558,0.22066549912434325,1.5753968253968254,182.5407304785894
2026-04-01,S008,Himaxx Changsha Warehouse 8,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7733,3635,783,2852,3621,1373,351,351,554,93992.96,69800.07,0.04538988749515065,0.09656121045392022,0.2556445739257101,1.5783475783475784,169.66238267148015
2026-04-01,S009,Himaxx Changsha Warehouse 9,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7705,3408,780,2628,3468,1332,324,324,525,98911.92,69215.01,0.04205061648280337,0.09507042253521127,0.24324324324324326,1.6203703703703705,188.40365714285713
2026-04-01,S010,Himaxx Changsha Warehouse 10,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,7730,3480,799,2681,3446,1211,309,308,491,81936.88,58107.23,0.03997412677878396,0.08850574712643679,0.2551610239471511,1.5889967637540454,166.87755600814666
2026-04-01,S011,Himaxx Chengdu Warehouse 11,Chengdu,West China,Himaxx Warehouse Outlet,Community Warehouse,8782,4370,927,3443,4189,1413,198,196,303,52840.62,35850.33,0.022546117057617856,0.044851258581235696,0.14012738853503184,1.5303030303030303,174.39148514851485
2026-04-01,S012,Himaxx Beijing Warehouse 12,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7838,3803,889,2914,3604,1291,386,383,628,104422.59,82498.56,0.04924725695330442,0.10070996581646069,0.29899302865995353,1.6269430051813472,166.2780095541401
2026-04-01,S013,Himaxx Shenzhen Warehouse 13,Shenzhen,South China,Himaxx Warehouse Outlet,Community Warehouse,7724,3497,746,2751,3579,1349,358,357,568,93558.47,67282.57,0.04634904194717763,0.10208750357449242,0.2653817642698295,1.5865921787709498,164.7156161971831
2026-04-01,S014,Himaxx Tianjin Warehouse 14,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7288,3317,681,2636,3415,1216,229,225,351,55131.85,37509.12,0.03142151481888035,0.06783237865541152,0.18832236842105263,1.5327510917030567,157.0707977207977
2026-04-01,S015,Himaxx Hangzhou Warehouse 15,Hangzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,7730,3514,766,2748,3365,1129,255,253,400,66104.87,50197.25,0.032988357050452784,0.0719977233921457,0.22586359610274578,1.5686274509803921,165.26217499999998
2026-04-01,S016,Himaxx Chengdu Warehouse 16,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8062,3859,820,3039,3647,1232,386,384,608,104663.27,70251.54,0.047878938228727366,0.09950764446747862,0.3133116883116883,1.5751295336787565,172.14353618421055
2026-04-01,S017,Himaxx Hangzhou Warehouse 17,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7987,3322,715,2607,3714,1396,274,274,437,77919.97,57833.549999999996,0.03430574683861275,0.08248043347381095,0.19627507163323782,1.594890510948905,178.30656750572084
2026-04-01,S018,Himaxx Xi'an Warehouse 18,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,8049,3883,776,3107,3421,1155,296,296,472,80689.22,58317.52,0.03677475462790409,0.07622971928920938,0.25627705627705627,1.5945945945945945,170.9517372881356
2026-04-01,S019,Himaxx Qingdao Warehouse 19,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7682,3547,778,2769,3489,1301,226,225,348,63378.56,47959.15,0.02941942202551419,0.0634338877925007,0.17371252882398155,1.5398230088495575,182.1222988505747
2026-04-01,S020,Himaxx Shanghai Warehouse 20,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7456,3504,813,2691,3223,1172,332,331,528,91824.85,65986.86,0.04452789699570815,0.0944634703196347,0.2832764505119454,1.5903614457831325,173.91070075757577
2026-04-01,S021,Himaxx Changsha Warehouse 21,Changsha,Central China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,7603,3626,777,2849,3362,1153,324,324,534,74490.43,53316.01,0.042614757332631856,0.08935466078323222,0.2810060711188205,1.6481481481481481,139.4951872659176
2026-04-01,S022,Himaxx Xiamen Warehouse 22,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,7148,3362,862,2500,3251,1184,199,199,312,55502.46,38672.29,0.02783995523223279,0.05919095776323617,0.16807432432432431,1.5678391959798994,177.89249999999998
2026-04-01,S023,Himaxx Changsha Warehouse 23,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7391,3505,773,2732,3401,1249,259,257,447,69693.42,50167.0,0.035042619401975374,0.07332382310984308,0.20736589271417133,1.725868725868726,155.9136912751678
2026-04-01,S024,Himaxx Chongqing Warehouse 24,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,7098,3396,780,2616,3180,1208,145,145,214,36880.270000000004,24979.68,0.02042828965905889,0.042697290930506476,0.12003311258278146,1.4758620689655173,172.33771028037384
2026-04-01,S025,Himaxx Hangzhou Warehouse 25,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7755,3535,689,2846,3505,1281,285,285,463,79725.06,58121.94,0.0367504835589942,0.08062234794908062,0.2224824355971897,1.6245614035087719,172.19235421166306
2026-04-01,S026,Himaxx Beijing Warehouse 26,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7283,3413,779,2634,3163,1174,364,362,576,99639.81,70268.17,0.04997940409172044,0.10606504541459127,0.3100511073253833,1.5824175824175823,172.98578125
2026-04-01,S027,Himaxx Chengdu Warehouse 27,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6622,3081,656,2425,3264,1210,118,118,184,32392.48,22618.07,0.017819389912413167,0.038299253489126904,0.09752066115702479,1.5593220338983051,176.04608695652175
2026-04-01,S028,Himaxx Chongqing Warehouse 28,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,6972,3590,755,2835,3209,1170,190,189,300,50186.15,34708.92,0.02725186460126219,0.05264623955431755,0.1623931623931624,1.5789473684210527,167.28716666666668
2026-04-01,S029,Himaxx Suzhou Warehouse 29,Suzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7758,3888,907,2981,3435,1274,291,291,452,76937.0,59790.4,0.03750966744006187,0.07484567901234568,0.22841444270015698,1.5532646048109966,170.2146017699115
2026-04-01,S030,Himaxx Beijing Warehouse 30,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,8097,3683,831,2852,3506,1333,208,207,332,52200.21,38835.85,0.025688526614795603,0.05620418137387999,0.15603900975243812,1.5961538461538463,157.2295481927711
2026-04-01,S031,Himaxx Xi'an Warehouse 31,Xi'an,West China,Himaxx Warehouse Outlet,Warehouse Outlet,7698,3800,837,2963,3439,1298,201,199,327,55603.49,38135.63,0.026110678098207326,0.05236842105263158,0.15485362095531588,1.626865671641791,170.04125382262995
2026-04-01,S032,Himaxx Wuhan Warehouse 32,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,7662,3193,776,2417,3400,1303,241,241,398,67149.08,48365.23,0.03145392847820412,0.07547760726589414,0.1849577897160399,1.6514522821576763,168.71628140703518
2026-04-01,S033,Himaxx Chongqing Warehouse 33,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,7972,4146,952,3194,3377,1297,217,215,348,62938.04,45532.29,0.027220270948319115,0.05185721177038109,0.16730917501927525,1.6036866359447004,180.8564367816092
2026-04-01,S034,Himaxx Shenzhen Warehouse 34,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7012,3602,875,2727,3239,1204,384,382,615,111516.54,79454.3,0.05476326297775243,0.10605219322598557,0.31893687707641194,1.6015625,181.32770731707316
2026-04-01,S035,Himaxx Chongqing Warehouse 35,Chongqing,West China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,8235,4311,953,3358,3851,1492,204,203,318,44998.85,32261.48,0.02477231329690346,0.047088842495940614,0.13672922252010725,1.5588235294117647,141.50581761006288
2026-04-01,S036,Himaxx Nanjing Warehouse 36,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7702,3708,837,2871,3546,1299,242,240,356,62337.15,43550.42,0.03142041028304336,0.06472491909385113,0.18629715165511931,1.4710743801652892,175.10435393258427
2026-04-01,S037,Himaxx Shenzhen Warehouse 37,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7694,3631,776,2855,3540,1163,215,214,333,60148.13,46811.77,0.027943852352482455,0.058936931974662626,0.18486672398968185,1.5488372093023255,180.625015015015
2026-04-01,S038,Himaxx Qingdao Warehouse 38,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7022,3206,711,2495,3149,1229,341,337,554,96129.4,70664.79,0.0485616633437767,0.10511540860885839,0.2774613506916192,1.6246334310850439,173.5187725631769
2026-04-01,S039,Himaxx Shenzhen Warehouse 39,Shenzhen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,6968,3217,708,2509,3231,1169,302,302,480,71093.87,50217.13,0.043340987370838115,0.09387628225054398,0.2583404619332763,1.5894039735099337,148.11222916666665
2026-04-01,S040,Himaxx Xiamen Warehouse 40,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7114,3508,684,2824,3610,1299,377,374,592,99216.34,76764.46,0.052994096148439696,0.10661345496009123,0.29022324865280985,1.570291777188329,167.59516891891892
2026-04-01,S041,Himaxx Shanghai Warehouse 41,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,9088,4175,1009,3166,4106,1591,155,155,239,49313.78,38890.56,0.017055457746478875,0.037125748502994015,0.09742300439974859,1.5419354838709678,206.33380753138076
2026-04-01,S042,Himaxx Shanghai Warehouse 42,Shanghai,East China,Himaxx Warehouse Outlet,Community Warehouse,8026,3692,754,2938,3220,1162,332,332,520,83928.56,61238.36,0.041365561923747816,0.08992416034669556,0.2857142857142857,1.5662650602409638,161.40107692307691
2026-04-01,S043,Himaxx Hangzhou Warehouse 43,Hangzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7215,3463,731,2732,3252,1088,297,297,493,80489.92,54869.86,0.041164241164241167,0.08576378862258158,0.27297794117647056,1.65993265993266,163.26555780933063
2026-04-01,S044,Himaxx Changsha Warehouse 44,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,7013,3335,773,2562,3142,1106,329,327,485,79454.0,56329.04,0.046912876087266506,0.09805097451274362,0.2974683544303797,1.4741641337386018,163.82268041237114
2026-04-01,S045,Himaxx Beijing Warehouse 45,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7450,3251,668,2583,3028,1017,245,245,388,76062.99,53298.18,0.032885906040268455,0.07536142725315288,0.24090462143559488,1.583673469387755,196.03863402061856
2026-04-01,S046,Himaxx Shanghai Warehouse 46,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7730,3775,859,2916,3512,1342,330,328,500,90957.55,67606.78,0.042690815006468305,0.08688741721854305,0.2459016393442623,1.5151515151515151,181.9151
2026-04-01,S047,Himaxx Xiamen Warehouse 47,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,7175,3461,779,2682,3219,1233,299,297,507,82669.94,59796.0,0.041672473867595816,0.08581334874313783,0.24249797242497972,1.6956521739130435,163.0570808678501
2026-04-01,S048,Himaxx Chongqing Warehouse 48,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,7424,3375,689,2686,3404,1251,257,257,413,68328.61,47682.75,0.03461745689655173,0.07614814814814815,0.20543565147881696,1.6070038910505837,165.44457627118643
2026-04-01,S049,Himaxx Shenzhen Warehouse 49,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,6474,3221,694,2527,2806,1005,347,343,541,98102.5,72553.1,0.053599011430336733,0.10648866811549208,0.345273631840796,1.559077809798271,181.33548983364142
2026-04-01,S050,Himaxx Suzhou Warehouse 50,Suzhou,East China,Himaxx Warehouse Outlet,Community Warehouse,7687,3911,859,3052,3429,1148,185,185,292,46526.42,34146.0,0.024066605958111095,0.04730248018409614,0.16114982578397213,1.5783783783783785,159.33705479452055
2026-04-01,S051,Himaxx Qingdao Warehouse 51,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,8655,4378,953,3425,3699,1487,272,267,423,73575.27,54418.770000000004,0.03142692085499711,0.06098675194152581,0.18291862811028917,1.5551470588235294,173.93680851063831
2026-04-01,S052,Himaxx Shanghai Warehouse 52,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6960,3079,702,2377,2851,1145,241,240,386,69780.53,48697.41,0.0346264367816092,0.07794738551477752,0.21048034934497817,1.6016597510373445,180.77857512953366
2026-04-01,S053,Himaxx Chongqing Warehouse 53,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,6988,3330,754,2576,3004,1084,364,360,574,96553.05,65224.97,0.052089295935890095,0.10810810810810811,0.33579335793357934,1.5769230769230769,168.21088850174218
2026-04-01,S054,Himaxx Tianjin Warehouse 54,Tianjin,North China,Himaxx Warehouse Outlet,Community Warehouse,7496,3674,807,2867,3305,1177,302,301,459,77894.35,57635.43,0.040288153681963715,0.0819270549809472,0.25658453695836875,1.5198675496688743,169.70446623093684
2026-04-01,S055,Himaxx Xiamen Warehouse 55,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,7144,3140,588,2552,3042,1189,386,382,643,113768.41,85919.46,0.05403135498320269,0.12165605095541401,0.3246425567703953,1.66580310880829,176.9337636080871
2026-04-01,S056,Himaxx Nanjing Warehouse 56,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,7167,3204,657,2547,3119,1111,334,334,582,104949.7,77390.45,0.0466024836054137,0.10424469413233459,0.30063006300630063,1.7425149700598803,180.32594501718214
2026-04-01,S057,Himaxx Shanghai Warehouse 57,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,8105,3830,815,3015,3993,1491,269,268,426,70989.31999999999,50885.46,0.03318938926588526,0.06997389033942558,0.18041582830315225,1.58364312267658,166.64159624413145
2026-04-01,S058,Himaxx Xiamen Warehouse 58,Xiamen,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7078,3127,762,2365,2986,1147,181,178,282,50834.41,33550.38,0.025572195535461997,0.05692356891589383,0.15780296425457715,1.558011049723757,180.26386524822695
2026-04-01,S059,Himaxx Suzhou Warehouse 59,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,8219,3764,865,2899,3497,1367,161,158,263,42880.26,31751.52,0.019588757756418055,0.04197662061636557,0.11777615215801024,1.6335403726708075,163.04281368821293
2026-04-01,S060,Himaxx Xi'an Warehouse 60,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,7119,3470,773,2697,3019,1097,347,347,531,91853.75,69962.28,0.04874280095519033,0.1,0.31631722880583407,1.5302593659942363,172.98258003766477
2026-04-01,S061,Himaxx Xiamen Warehouse 61,Xiamen,South China,Himaxx Warehouse Outlet,Community Warehouse,7457,3406,832,2574,3305,1227,168,168,281,49312.38,36744.69,0.022529167225425775,0.04932472108044627,0.13691931540342298,1.6726190476190477,175.48889679715302
2026-04-01,S062,Himaxx Xi'an Warehouse 62,Xi'an,West China,Himaxx Warehouse Outlet,Community Warehouse,8002,3685,886,2799,3600,1245,254,253,435,73593.11,56220.35,0.03174206448387903,0.06865671641791045,0.20401606425702812,1.7125984251968505,169.1795632183908
2026-04-01,S063,Himaxx Nanjing Warehouse 63,Nanjing,East China,Himaxx Warehouse Outlet,Mall Warehouse,7348,3437,738,2699,3321,1329,116,116,186,28167.82,21586.52,0.015786608600979857,0.033750363689263894,0.0872836719337848,1.603448275862069,151.43989247311828
2026-04-01,S064,Himaxx Guangzhou Warehouse 64,Guangzhou,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7507,3572,748,2824,3568,1342,347,345,532,91159.52,65796.69,0.046223524710270414,0.09658454647256438,0.2585692995529061,1.5331412103746398,171.35248120300753
2026-04-01,S065,Himaxx Tianjin Warehouse 65,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7755,3835,876,2959,3501,1447,270,267,457,81477.81,60376.7,0.03481624758220503,0.06962190352020861,0.18659295093296477,1.6925925925925926,178.28842450765865
2026-04-01,S066,Himaxx Tianjin Warehouse 66,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,7485,3627,721,2906,3298,1249,169,166,267,50663.25,36572.75,0.022578490313961256,0.045767852219465124,0.13530824659727783,1.5798816568047338,189.75
2026-04-01,S067,Himaxx Beijing Warehouse 67,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,6750,3103,738,2365,3013,1079,264,263,430,76978.53,58327.87,0.03911111111111111,0.08475668707702223,0.24467099165894346,1.628787878787879,179.01983720930232
2026-04-01,S068,Himaxx Suzhou Warehouse 68,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,7532,3410,830,2580,3396,1235,247,247,385,68510.93,48808.14,0.032793414763674984,0.07243401759530792,0.2,1.5587044534412955,177.9504675324675
2026-04-01,S069,Himaxx Beijing Warehouse 69,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,7930,3779,797,2982,3395,1169,250,248,381,65100.23,46272.99,0.031525851197982346,0.06562582693834347,0.21385799828913601,1.524,170.86674540682415
