month,store_id,store_name,city,region,channel,store_format,recognized_revenue,target_recognized_revenue,revenue_achievement_rate,gross_profit,target_gross_profit,gross_profit_achievement_rate,gross_margin_pct,target_gross_margin_pct,gross_margin_gap,store_cm,target_store_cm,store_cm_achievement_rate,traffic,target_traffic,traffic_achievement_rate,traffic_to_order_cvr,target_order_cvr,cvr_gap,upt,target_upt,upt_gap,aur,target_aur,aur_gap,achievement_flag
2026-02-01,S044,Himaxx Changsha Warehouse 44,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,58005.44,59334.45,0.9776013766033056,22998.58,24265.62,0.9477845610373855,0.3965,0.409,-0.012499999999999956,-16160.83,11652.36,-1.386914753749455,6693,7464,0.8967041800643086,0.04153593306439564,0.0423,-0.0007640669356043586,1.6870503597122302,1.7967,-0.1096496402877698,175.22189765458424,168.38,6.841897654584244,On Track
2026-02-01,S045,Himaxx Beijing Warehouse 45,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,51024.65,53263.62,0.9579643666727872,19532.58,20710.54,0.9431226805288515,0.3828,0.3888,-0.006000000000000005,-33045.28,6532.82,-5.058348462073041,7039,6387,1.1020823547831533,0.035374342946441255,0.0324,0.0029743429464412566,1.6586345381526104,1.7059,-0.047265461847389556,168.94234866828089,176.65,-7.70765133171912,On Track
2026-02-01,S046,Himaxx Shanghai Warehouse 46,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,52410.4,51692.07,1.01389632877925,23836.7,24015.68,0.9925473690522192,0.4548,0.4646,-0.009800000000000031,-15559.06,4817.6,-3.2296288608435733,7522,8255,0.9112053301029679,0.036825312416910394,0.0372,-0.0003746875830896029,1.55956678700361,1.481,0.07856678700360997,173.41546296296295,177.11,-3.6945370370370654,On Track
2026-02-01,S047,Himaxx Xiamen Warehouse 47,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,52166.46,58186.16,0.8965441266445491,17515.33,21023.23,0.8331417198974659,0.3358,0.3613,-0.025500000000000023,-20467.19,8213.1,-2.4920176303709924,7042,7723,0.91182183089473,0.03592729338256177,0.0391,-0.00317270661743823,1.6640316205533596,1.732,-0.06796837944664036,164.9125890736342,170.14,-5.227410926365792,Behind Target
2026-02-01,S048,Himaxx Chongqing Warehouse 48,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,37261.04,33875.45,1.0999422885895245,16275.99,15149.84,1.074334118380128,0.4368,0.4472,-0.010399999999999965,-17378.11,3341.03,-5.201422914490442,6994,7900,0.8853164556962025,0.03217043179868459,0.0367,-0.0045295682013154134,1.488888888888889,1.6549,-0.1660111111111111,162.75623880597013,157.28,5.476238805970127,On Track
2026-02-01,S049,Himaxx Shenzhen Warehouse 49,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,57076.14,66058.73,0.8640211520869384,22051.76,26322.39,0.837756753850999,0.3864,0.3985,-0.0121,-9872.79,6915.1,-1.4277147112840016,6682,6579,1.015655874753002,0.048638132295719845,0.0508,-0.002161867704280153,1.5446153846153847,1.6301,-0.08548461538461538,156.2727091633466,153.79,2.4827091633466125,Behind Target
2026-02-01,S050,Himaxx Suzhou Warehouse 50,Suzhou,East China,Himaxx Warehouse Outlet,Community Warehouse,40945.74,41519.97,0.9861697876949332,16097.45,17605.81,0.9143260094252976,0.3931,0.424,-0.030899999999999983,-36672.45,3056.26,-11.999126383226557,5817,5786,1.0053577601106118,0.03403816400206292,0.0332,0.0008381640020629216,1.595959595959596,1.5274,0.06855959595959593,176.00629746835443,179.51,-3.5037025316455583,On Track
2026-02-01,S051,Himaxx Qingdao Warehouse 51,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,50677.58,59585.97,0.850495175290425,21661.84,24627.44,0.8795814749726322,0.4274,0.4133,0.014100000000000001,-9763.87,8484.85,-1.1507416159389972,7431,7454,0.9969144083713443,0.03337370475037007,0.0318,0.0015737047503700669,1.5846774193548387,1.7571,-0.17242258064516136,176.24987277353688,187.44,-11.190127226463119,Behind Target
2026-02-01,S052,Himaxx Shanghai Warehouse 52,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,43930.4,50484.07,0.8701834063695737,18383.03,21765.94,0.8445778128580709,0.4185,0.4311,-0.0126,-14722.14,7562.66,-1.9466880700705835,6364,6296,1.0108005082592122,0.03236957888120679,0.0316,0.000769578881206788,1.645631067961165,1.5969,0.048731067961165,174.91979351032447,173.99,0.9297935103244583,Behind Target
2026-02-01,S053,Himaxx Chongqing Warehouse 53,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,68477.36,66110.0,1.0358094085614884,26034.45,25161.78,1.0346823634893876,0.3802,0.3806,-0.00040000000000001146,-1604.22,8920.91,-0.1798269459057428,7124,8431,0.8449768710710474,0.04576080853453116,0.0436,0.0021608085345311626,1.5828220858895705,1.5369,0.045922085889570585,176.47240310077518,196.78,-20.30759689922482,On Track
2026-02-01,S054,Himaxx Tianjin Warehouse 54,Tianjin,North China,Himaxx Warehouse Outlet,Community Warehouse,63872.77,77456.56,0.8246269909223957,23980.25,29808.57,0.804475021780649,0.3754,0.3848,-0.009399999999999964,19.58,13850.74,0.0014136428811745798,6093,5951,1.0238615358763232,0.05071393402264894,0.0502,0.0005139340226489389,1.6343042071197411,1.7036,-0.06929579288025889,173.48483168316832,179.9,-6.415168316831682,Behind Target
2026-02-01,S055,Himaxx Xiamen Warehouse 55,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,58182.26,69542.61,0.8366418804241026,24828.21,33111.09,0.7498457465459458,0.4267,0.4761,-0.0494,-14135.99,9284.1,-1.5226020831313751,7820,9305,0.8404083825900054,0.0418158567774936,0.0419,-8.414322250639705e-05,1.5779816513761469,1.7241,-0.1461183486238531,155.3067054263566,162.13,-6.823294573643409,Behind Target
2026-02-01,S056,Himaxx Nanjing Warehouse 56,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,48243.2,57000.68,0.8463618328763797,16072.33,19298.03,0.8328482233678774,0.3332,0.3386,-0.005400000000000016,-7955.39,6831.12,-1.1645806251390696,6690,6442,1.0384973610679913,0.04155455904334828,0.0376,0.00395455904334828,1.5827338129496402,1.6779,-0.09516618705035973,158.49922727272727,151.56,6.9392272727272655,Behind Target
2026-02-01,S057,Himaxx Shanghai Warehouse 57,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,47803.86,52323.16,0.913627158604335,18992.21,22329.84,0.8505305008902885,0.3973,0.4268,-0.029500000000000026,-45836.51,5884.67,-7.789138558321877,7263,8034,0.9040328603435399,0.03414566983340218,0.0331,0.0010456698334021797,1.5887096774193548,1.6735,-0.08479032258064523,170.48487309644668,163.88,6.604873096446681,Behind Target
2026-02-01,S058,Himaxx Xiamen Warehouse 58,Xiamen,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,34643.43,35669.48,0.9712345119693362,14712.68,16666.25,0.8827828695717393,0.4247,0.4672,-0.04249999999999998,-36729.74,3194.18,-11.498957478914777,6594,5916,1.114604462474645,0.027904155292690323,0.0275,0.00040415529269032316,1.5326086956521738,1.6805,-0.14789130434782627,170.3691134751773,171.98,-1.6108865248226891,On Track
2026-02-01,S059,Himaxx Suzhou Warehouse 59,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,27344.61,28565.47,0.9572609867787927,10563.33,11407.3,0.9260149202703533,0.3863,0.3993,-0.013000000000000012,-37214.33,2323.89,-16.013808743098856,6616,5739,1.1528140791078585,0.022823458282950425,0.025,-0.0021765417170495766,1.6622516556291391,1.7595,-0.09724834437086094,157.90302788844622,160.02,-2.1169721115537925,On Track
2026-02-01,S060,Himaxx Xi'an Warehouse 60,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,55860.29,58373.91,0.9569393244344947,22247.0,26023.87,0.8548690106429213,0.3983,0.4458,-0.04749999999999999,-6216.21,9241.02,-0.6726757435867469,7357,8474,0.8681850365824876,0.03969009106972951,0.0427,-0.0030099089302704912,1.595890410958904,1.6559,-0.06000958904109588,162.76214592274678,177.65,-14.887854077253223,On Track
2026-02-01,S061,Himaxx Xiamen Warehouse 61,Xiamen,South China,Himaxx Warehouse Outlet,Community Warehouse,25565.89,26476.29,0.965614517743989,10607.75,10267.17,1.0331717503460058,0.4149,0.3878,0.027100000000000013,-23572.45,2247.8,-10.486898300560547,7474,7365,1.0147997284453496,0.01685844260101686,0.025,-0.008141557398983142,1.6984126984126984,1.7015,-0.0030873015873016385,171.16341121495327,185.3,-14.13658878504674,On Track
2026-02-01,S062,Himaxx Xi'an Warehouse 62,Xi'an,West China,Himaxx Warehouse Outlet,Community Warehouse,56483.47,60933.13,0.9269747016114223,22079.15,22673.49,0.9737870085284621,0.3909,0.3721,0.01880000000000004,-28753.6,7852.8,-3.661572942135289,7472,7263,1.0287759878837945,0.04055139186295503,0.0375,0.0030513918629550343,1.5709570957095709,1.69,-0.11904290429042907,169.42453781512606,169.18,0.24453781512605133,On Track
2026-02-01,S063,Himaxx Nanjing Warehouse 63,Nanjing,East China,Himaxx Warehouse Outlet,Mall Warehouse,23860.58,21131.11,1.129168321020524,9205.81,8027.04,1.1468498973469672,0.3858,0.3799,0.005899999999999961,-68232.54,1614.13,-42.27202269953473,7216,7046,1.0241271643485665,0.017045454545454544,0.025,-0.007954545454545457,1.6016260162601625,1.5059,0.09572601626016253,166.24324873096447,165.47,0.7732487309644682,Exceed Target
2026-02-01,S064,Himaxx Guangzhou Warehouse 64,Guangzhou,South China,Himaxx Warehouse Outlet,Shopping Center Warehouse,70534.6,79939.3,0.8823519845682912,29976.6,35872.82,0.8356354476731965,0.425,0.4488,-0.023799999999999988,11268.3,11394.83,0.988895841359634,7425,7783,0.9540023127328794,0.04215488215488215,0.0401,0.0020548821548821566,1.7220447284345048,1.759,-0.03695527156549505,179.25714285714287,184.66,-5.40285714285713,Behind Target
2026-02-01,S065,Himaxx Tianjin Warehouse 65,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,52320.72,47929.51,1.0916180866443241,21667.79,20597.83,1.0519452777307123,0.4141,0.4298,-0.015699999999999992,-27406.24,7804.58,-3.5115585976439476,7269,7690,0.9452535760728219,0.03631861328931077,0.0359,0.000418613289310768,1.553030303030303,1.7351,-0.1820696969696971,174.04173170731707,191.21,-17.16826829268294,Exceed Target
2026-02-01,S066,Himaxx Tianjin Warehouse 66,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,32558.13,28833.36,1.129182655091186,13867.43,11848.59,1.1703865185646563,0.4259,0.4109,0.015000000000000013,-50824.28,2764.09,-18.38734628756661,6880,6438,1.06865486175831,0.02252906976744186,0.025,-0.0024709302325581425,1.5677419354838709,1.4961,0.07164193548387088,185.18522633744857,196.69,-11.504773662551429,Exceed Target
2026-02-01,S067,Himaxx Beijing Warehouse 67,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,53102.02,56431.06,0.9410069560982905,22469.79,26621.01,0.8440622651056441,0.4231,0.4717,-0.04860000000000003,-14939.94,6538.21,-2.2850199060599157,7507,8202,0.9152645696171665,0.037165312375116555,0.0396,-0.0024346876248834484,1.5304659498207884,1.6659,-0.1354340501792115,168.21056206088994,179.77,-11.559437939110069,On Track
2026-02-01,S068,Himaxx Suzhou Warehouse 68,Suzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,53563.79,51153.98,1.0471089444066717,22492.96,21915.0,1.0263728040155145,0.4199,0.4284,-0.008500000000000008,-22269.29,7894.77,-2.8207648861208114,6599,7071,0.9332484797058408,0.03652068495226549,0.0342,0.002320684952265492,1.6929460580912863,1.6399,0.053046058091286374,187.96411764705883,195.92,-7.95588235294116,On Track
2026-02-01,S069,Himaxx Beijing Warehouse 69,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,36658.95,37326.38,0.9821190803930089,14778.1,15888.57,0.9301088770103288,0.4031,0.4257,-0.02260000000000001,-28850.82,5266.3,-5.4783852040331915,6702,6842,0.979538146740719,0.032527603700387944,0.0348,-0.0022723962996120534,1.6330275229357798,1.7029,-0.06987247706422028,158.63449438202247,157.92,0.7144943820224796,On Track
2026-02-01,S070,Himaxx Changsha Warehouse 70,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,30002.28,25131.34,1.193819350659376,12534.58,10064.27,1.2454534705448084,0.4178,0.4005,0.017299999999999982,-75033.35,1112.99,-67.41601451944761,6997,6461,1.0829592942269,0.016435615263684436,0.025,-0.008564384736315565,1.817391304347826,1.8736,-0.0562086956521739,182.31956937799043,176.4,5.9195693779904275,Exceed Target
2026-02-01,S071,Himaxx Qingdao Warehouse 71,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,44490.15,43167.73,1.0306344577303461,18704.08,16774.9,1.1150039642561207,0.4204,0.3886,0.031799999999999995,-18814.56,5757.94,-3.267585282236356,7510,8590,0.8742724097788126,0.03115845539280959,0.0356,-0.004441544607190411,1.6111111111111112,1.666,-0.054888888888888765,173.49689655172415,191.03,-17.533103448275853,On Track
2026-02-01,S072,Himaxx Changsha Warehouse 72,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,32130.83,30513.82,1.0529927095329266,12767.87,12265.91,1.04092317651116,0.3974,0.402,-0.0046000000000000485,-45565.7,2999.67,-15.190237592801873,7481,8126,0.9206251538272212,0.022189546852025132,0.025,-0.0028104531479748694,1.5963855421686748,1.6694,-0.07301445783132521,180.95630188679246,185.95,-4.993698113207529,On Track
2026-02-01,S073,Himaxx Tianjin Warehouse 73,Tianjin,North China,Himaxx Warehouse Outlet,Mall Warehouse,59068.53,59880.71,0.9864367005668436,23160.9,21982.02,1.0536292842968935,0.3921,0.3671,0.025000000000000022,2667.52,11660.23,0.2287707875402115,7414,7587,0.9771978384078028,0.03857566765578635,0.0426,-0.004024332344213649,1.5174825174825175,1.5954,-0.07791748251748243,186.12970046082947,190.64,-4.510299539170518,On Track
2026-02-01,S074,Himaxx Tianjin Warehouse 74,Tianjin,North China,Himaxx Warehouse Outlet,Warehouse Outlet,65777.59,79866.95,0.8235896074659167,24112.46,30689.94,0.7856796070634221,0.3666,0.3843,-0.017699999999999994,-10445.55,11537.99,-0.9053179973288241,6177,6824,0.9051875732708089,0.05358588311478064,0.059,-0.00541411688521936,1.5770392749244713,1.6124,-0.03536072507552879,170.4858620689655,166.42,4.065862068965515,Behind Target
2026-02-01,S075,Himaxx Shenzhen Warehouse 75,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,46860.32,46149.31,1.0154067308915344,20199.34,19819.33,1.0191737056701715,0.4311,0.4295,0.0015999999999999903,-9120.88,6447.34,-1.414673338151858,6685,7657,0.8730573331592008,0.03605086013462977,0.0376,-0.0015491398653702318,1.6763485477178424,1.6915,-0.01515145228215764,177.83923267326733,184.99,-7.150767326732677,On Track
2026-02-01,S076,Himaxx Nanjing Warehouse 76,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,38256.98,35937.9,1.0645302034899091,13958.28,13805.42,1.0110724628443033,0.3649,0.3841,-0.019199999999999995,-53274.38,2183.73,-24.39604713036868,6975,7281,0.957972805933251,0.025663082437275987,0.025,0.0006630824372759851,1.6927374301675977,1.7774,-0.08466256983240239,165.57696369636963,159.65,5.926963696369626,On Track
2026-03-01,S001,Himaxx Beijing Warehouse 1,Beijing,North China,Himaxx Warehouse Outlet,Mall Warehouse,78780.61,98191.55,0.8023155760348013,30812.05,41095.86,0.7497604381560575,0.3911,0.4185,-0.02739999999999998,348.83,17850.24,0.01954203416872826,7614,8314,0.9158046668270388,0.056080903598634095,0.0601,-0.004019096401365906,1.5878220140515222,1.7057,-0.11787798594847776,169.45874631268435,176.15,-6.691253687315651,Behind Target
2026-03-01,S002,Himaxx Nanjing Warehouse 2,Nanjing,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,52983.91,61400.3,0.8629259140427653,20906.29,25964.43,0.8051896382859166,0.3946,0.4229,-0.028299999999999992,-5360.16,5800.52,-0.9240826684504146,8796,9545,0.9215295966474594,0.02899045020463847,0.0316,-0.0026095497953615328,1.5607843137254902,1.5741,-0.013315686274509853,175.62037688442211,174.03,1.5903768844221133,Behind Target
2026-03-01,S003,Himaxx Shenzhen Warehouse 3,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,33497.62,32090.97,1.0438332029228161,12592.31,11480.24,1.0968681839404053,0.3759,0.3577,0.018199999999999994,-34895.14,2868.78,-12.163756021723518,8171,8707,0.9384403353623522,0.020682902949455392,0.025,-0.004317097050544609,1.6035502958579881,1.7232,-0.11964970414201193,166.72221402214024,161.54,5.1822140221402435,On Track
2026-03-01,S004,Himaxx Xiamen Warehouse 4,Xiamen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,36281.99,41589.83,0.8723764920414437,9674.63,11837.15,0.8173107547002445,0.2667,0.2846,-0.017900000000000027,-25201.2,3603.46,-6.993611695426063,8180,7574,1.0800105624504885,0.027995110024449876,0.0261,0.0018951100244498746,1.5109170305676856,1.6453,-0.13438296943231443,141.7634682080925,142.38,-0.6165317919075051,Behind Target
2026-03-01,S005,Himaxx Changsha Warehouse 5,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,50231.16,55789.55,0.9003686174202875,19700.0,23294.28,0.8457011764261442,0.3922,0.4175,-0.02529999999999999,-49330.99,6293.71,-7.838141573094407,7522,7471,1.0068263953955294,0.03230523796862537,0.0305,0.0018052379686253686,1.6378600823045268,1.7078,-0.06993991769547314,175.68185929648243,173.69,1.9918592964824313,On Track
2026-03-01,S006,Himaxx Qingdao Warehouse 6,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,40996.39,39435.97,1.03956844474727,16429.28,15155.38,1.0840559590059768,0.4007,0.3843,0.016400000000000026,-46167.25,2734.18,-16.88522701504656,7458,6611,1.1281198003327788,0.028023598820058997,0.0304,-0.0023764011799410033,1.5789473684210527,1.5709,0.008047368421052692,155.656,162.69,-7.033999999999992,Exceed Target
2026-03-01,S007,Himaxx Wuhan Warehouse 7,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,52991.9,51299.91,1.0329823190722947,20605.34,20424.36,1.0088609875658283,0.3888,0.3981,-0.00930000000000003,-30602.47,7275.4,-4.206293812024081,7808,7392,1.0562770562770563,0.0350922131147541,0.039,-0.003907786885245901,1.5766423357664234,1.5944,-0.01775766423357661,163.56851851851854,161.52,2.0485185185185344,On Track
2026-03-01,S008,Himaxx Changsha Warehouse 8,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,65268.72,77456.33,0.8426518529860633,27111.78,31644.05,0.8567733902582002,0.4154,0.4085,0.006900000000000017,-3274.21,11079.16,-0.29552872239411654,7680,8555,0.8977206312098188,0.04205729166666667,0.0441,-0.0020427083333333304,1.7120743034055728,1.6321,0.07997430340557266,169.96397830018083,187.39,-17.42602169981916,Behind Target
2026-03-01,S009,Himaxx Changsha Warehouse 9,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,58699.6,62282.0,0.9424809736360424,22282.07,23041.74,0.9670307016744394,0.3796,0.37,0.009599999999999997,-3642.36,6583.85,-0.5532264556452532,8145,9193,0.8860002175568368,0.03707796193984039,0.0384,-0.001322038060159604,1.5927152317880795,1.7,-0.10728476821192046,165.77428274428277,177.81,-12.03571725571723,On Track
2026-03-01,S010,Himaxx Changsha Warehouse 10,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,73674.63,74877.01,0.9839419335788115,29669.91,31286.48,0.9483300774008454,0.4027,0.4178,-0.015100000000000002,-23604.57,7176.47,-3.2891616630460376,7830,8848,0.8849457504520796,0.03818646232439336,0.0431,-0.004913537675606643,1.7290969899665551,1.6504,0.07869698996655505,185.0033655705996,197.83,-12.8266344294004,On Track
2026-03-01,S011,Himaxx Chengdu Warehouse 11,Chengdu,West China,Himaxx Warehouse Outlet,Community Warehouse,43608.13,43107.97,1.01160249485188,16342.48,17472.33,0.9353348980931563,0.3748,0.4053,-0.03049999999999997,-23791.37,3371.82,-7.055943081184641,8073,8162,0.9890958098505268,0.027499070977331848,0.0261,0.0013990709773318462,1.5855855855855856,1.7471,-0.1615144144144145,169.08607954545457,167.1,1.9860795454545723,On Track
2026-03-01,S012,Himaxx Beijing Warehouse 12,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,74970.7,83107.83,0.9020894902441803,27880.54,31140.9,0.8953029616998867,0.3719,0.3747,-0.002799999999999969,-18492.75,9846.83,-1.8780409532814113,8024,8530,0.9406799531066823,0.05059820538384845,0.0521,-0.0015017946161515472,1.5492610837438423,1.6106,-0.06133891625615773,169.79111287758346,186.19,-16.39888712241654,On Track
2026-03-01,S013,Himaxx Shenzhen Warehouse 13,Shenzhen,South China,Himaxx Warehouse Outlet,Community Warehouse,88073.33,88773.91,0.9921082669446463,34916.59,36938.85,0.9452538452063342,0.3964,0.4161,-0.01970000000000005,18369.96,17341.78,1.0592891848472303,7553,8372,0.9021739130434783,0.052429498212630744,0.0532,-0.000770501787369253,1.643939393939394,1.5168,0.1271393939393941,181.8004761904762,196.46,-14.659523809523819,On Track
2026-03-01,S014,Himaxx Tianjin Warehouse 14,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,49891.76,57038.93,0.8746966326331859,20627.09,25822.26,0.7988104062154127,0.4134,0.4527,-0.0393,-38407.18,4045.32,-9.494225425924277,7250,8010,0.9051186017478152,0.031172413793103447,0.0296,0.0015724137931034457,1.668141592920354,1.8057,-0.13755840707964606,179.75119363395225,183.48,-3.728806366047735,Behind Target
2026-03-01,S015,Himaxx Hangzhou Warehouse 15,Hangzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,50164.25,58947.5,0.8509987700920311,18779.26,23938.75,0.7844712025481697,0.3744,0.4061,-0.031700000000000006,-12689.52,4787.72,-2.650430685169559,6812,6817,0.9992665395335192,0.04007633587786259,0.0455,-0.005423664122137406,1.6336996336996337,1.738,-0.10430036630036632,158.19022421524662,161.08,-2.8897757847533967,Behind Target
2026-03-01,S016,Himaxx Chengdu Warehouse 16,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,78943.34,91734.51,0.8605631621076953,32920.24,40979.8,0.8033284691482144,0.417,0.4467,-0.029700000000000004,-6672.42,15878.85,-0.4202080125449891,7401,7274,1.0174594445971954,0.05499256857181462,0.0515,0.003492568571814625,1.57002457002457,1.4727,0.09732457002457018,168.06383411580595,165.94,2.1238341158059484,Behind Target
2026-03-01,S017,Himaxx Hangzhou Warehouse 17,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,48107.92,52795.07,0.9112199301942397,19250.93,19632.01,0.9805888444433353,0.4002,0.3719,0.028299999999999992,-39245.77,7505.34,-5.229046252401623,8215,7751,1.0598632434524577,0.03140596469872185,0.0289,0.002505964698721854,1.4806201550387597,1.6528,-0.1721798449612404,165.73321989528796,158.45,7.283219895287971,On Track
2026-03-01,S018,Himaxx Xi'an Warehouse 18,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,55719.85,67281.53,0.8281596747279677,20961.58,24558.77,0.8535272735564526,0.3762,0.365,0.011199999999999988,-23435.51,9839.37,-2.3818100142590426,7762,7932,0.9785678265254665,0.03942282916774027,0.0419,-0.002477170832259727,1.5098039215686274,1.3924,0.11740392156862733,165.32036796536795,161.58,3.7403679653679376,Behind Target
2026-03-01,S019,Himaxx Qingdao Warehouse 19,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,37420.9,33781.46,1.1077348344328517,16241.48,13915.46,1.1671536549995474,0.434,0.4119,0.02210000000000001,-25621.85,2598.56,-9.860018625700388,6951,5936,1.1709905660377358,0.026902603941878867,0.0269,2.6039418788668944e-06,1.4973262032085561,1.4618,0.03552620320855615,170.97321428571428,174.21,-3.2367857142857304,Exceed Target
2026-03-01,S020,Himaxx Shanghai Warehouse 20,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,85465.77,103915.94,0.8224510118466907,32393.59,39421.5,0.821723932371929,0.379,0.3794,-0.00040000000000001146,-5948.14,13277.6,-0.4479830692293788,6990,8219,0.8504684268159144,0.04821173104434907,0.0451,0.0031117310443490656,1.7655786350148368,1.7241,0.04147863501483684,188.42952941176472,180.77,7.659529411764709,Behind Target
2026-03-01,S021,Himaxx Changsha Warehouse 21,Changsha,Central China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,59165.79,58545.99,1.010586549138549,16069.81,17091.38,0.9402289341176663,0.2716,0.2919,-0.020299999999999985,-22205.22,5167.89,-4.296767152551622,7723,7705,1.0023361453601558,0.046355043376926065,0.0477,-0.001344956623073934,1.5363128491620113,1.4362,0.10011284916201135,152.56907272727273,165.79,-13.220927272727266,On Track
2026-03-01,S022,Himaxx Xiamen Warehouse 22,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,44899.16,39659.0,1.1321304117602562,16669.63,16184.17,1.029995977550903,0.3713,0.4081,-0.0368,-14247.35,5961.8,-2.389773222852159,8578,7511,1.1420583144721075,0.02436465376544649,0.025,-0.0006353462345535105,1.6076555023923444,1.547,0.06065550239234452,177.55497023809525,174.41,3.1449702380952544,Exceed Target
2026-03-01,S023,Himaxx Changsha Warehouse 23,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,67730.06,67579.48,1.0022281911609856,26399.51,29326.51,0.9001926925501875,0.3898,0.434,-0.04420000000000002,4838.53,11292.46,0.4284743979611174,7855,8524,0.921515720319099,0.043411839592616165,0.0479,-0.004488160407383833,1.6070381231671553,1.5561,0.05093812316715529,171.40804744525548,172.41,-1.0019525547445198,On Track
2026-03-01,S024,Himaxx Chongqing Warehouse 24,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,27561.19,29077.28,0.9478599786499975,10014.99,10637.77,0.9414557750355572,0.3634,0.3658,-0.0024000000000000132,-64094.27,2647.85,-24.206155937836357,8168,8397,0.9727283553650113,0.018854064642507346,0.025,-0.006145935357492655,1.551948051948052,1.581,-0.029051948051947996,153.28271966527197,141.85,11.432719665271975,On Track
2026-03-01,S025,Himaxx Hangzhou Warehouse 25,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,54872.44,55480.31,0.9890435002976733,23400.54,26260.48,0.8910933844316632,0.4265,0.4733,-0.04680000000000001,-12260.72,7628.89,-1.6071433721026256,8457,8687,0.9735236560377576,0.03299042213550905,0.034,-0.0010095778644909556,1.5698924731182795,1.702,-0.13210752688172045,166.81068493150684,154.81,12.00068493150684,On Track
2026-03-01,S026,Himaxx Beijing Warehouse 26,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,77987.04,85673.91,0.9102775862570063,33217.21,38268.32,0.8680080547042567,0.4259,0.4467,-0.020799999999999985,4589.24,16855.34,0.2722721701253134,7706,8170,0.9432068543451653,0.0504801453412925,0.056,-0.005519854658707503,1.5809768637532133,1.4573,0.1236768637532133,184.28739837398373,192.15,-7.862601626016271,On Track
2026-03-01,S027,Himaxx Chengdu Warehouse 27,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,23444.52,18771.88,1.2489169971254876,10705.92,7981.28,1.3413788264539022,0.4566,0.4252,0.031399999999999983,-65179.66,2318.3,-28.11528275029116,7631,6721,1.1353965183752417,0.014283842222513433,0.025,-0.010716157777486569,1.688073394495413,1.5965,0.09157339449541291,178.8661956521739,185.71,-6.843804347826108,Exceed Target
