month,store_id,store_name,city,region,channel,store_format,profit_profile,store_size_sqm,staff_count,store_maturity,trade_area_type,gmv,msrp_gmv,transaction_gmv,gross_sales,net_sales,recognized_revenue,cogs,gross_profit,gross_margin_pct,rent_expense,payroll_expense,utilities_expense,local_marketing_expense,store_direct_costs,store_cm,store_cm_pct,market_contribution,ebitda_proxy,operating_profit,operating_margin,bep_revenue,rent_to_sales_ratio,payroll_to_sales_ratio,sales_per_sqm,sales_per_staff,gross_profit_per_staff,store_cm_per_staff,store_health_flag,rent_pressure_flag,payroll_pressure_flag,bep_gap
2026-02-01,S069,Himaxx Beijing Warehouse 69,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,16532,66.0,Aging,Transport Hub,56473.88,300117.75,56473.88,56473.88,55008.79,36658.95,21880.85,14778.1,0.4031,14268.27,21859.46,3556.15,3945.05,43628.92,-28850.82,-0.787,-39858.15,-46260.53,-46260.53,-1.2619,108227.07,0.3892,0.5963,2.2174540285506894,555.4386363636363,223.91060606060606,-437.13363636363636,Loss Making,High Rent Pressure,High Payroll Pressure,-71568.12000000001
2026-02-01,S070,Himaxx Changsha Warehouse 70,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Loss Making,13253,53.0,Mature,Industrial Park,38104.79,189398.27,38104.79,38104.79,36912.45,30002.28,17467.7,12534.58,0.4178,32149.12,37670.62,8904.2,8843.99,87567.93,-75033.35,-2.5009,-100120.32,-121417.08,-121417.08,-4.0469,209599.18,1.0716,1.2556,2.263810458009507,566.0807547169811,236.50150943396227,-1415.7235849056606,Loss Making,High Rent Pressure,High Payroll Pressure,-179596.9
2026-02-01,S071,Himaxx Qingdao Warehouse 71,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,20743,83.0,Mature,Community,65408.33,329921.85,65408.33,65408.33,63172.46,44490.15,25786.07,18704.08,0.4204,11995.78,18479.67,2761.79,4281.4,37518.64,-18814.56,-0.4229,-27814.31,-37559.87,-37559.87,-0.8442,89243.09,0.2696,0.4154,2.1448271706117725,536.0259036144579,225.35036144578316,-226.68144578313255,Loss Making,High Rent Pressure,High Payroll Pressure,-44752.939999999995
2026-02-01,S072,Himaxx Changsha Warehouse 72,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,At Risk,13415,54.0,Ramp-up,Industrial Park,47953.42,241467.52,47953.42,47953.42,44986.47,32130.83,19362.96,12767.87,0.3974,18973.85,28472.31,4945.44,5941.98,58333.57,-45565.7,-1.4181,-60053.36,-68798.26,-68798.26,-2.1412,146798.65,0.5905,0.8861,2.3951420052180397,595.0153703703704,236.44203703703704,-843.8092592592592,Loss Making,High Rent Pressure,High Payroll Pressure,-114667.81999999999
2026-02-01,S073,Himaxx Tianjin Warehouse 73,Tianjin,North China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,17678,71.0,New Store,Community,80780.29,395316.27,80780.29,80780.29,78782.16,59068.53,35907.63,23160.9,0.3921,7197.18,9694.41,1727.41,1874.38,20493.38,2667.52,0.0452,-2133.92,-7874.36,-7874.36,-0.1333,52265.41,0.1218,0.1641,3.3413581853150807,831.9511267605634,326.2098591549296,37.57070422535211,Watch,Normal,Normal,6803.119999999995
2026-02-01,S074,Himaxx Tianjin Warehouse 74,Tianjin,North China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,15845,63.0,Mature,Community,88993.62,445638.61,88993.62,88993.62,84280.84,65777.59,41665.13,24112.46,0.3666,10343.01,17471.53,3086.82,3656.64,34558.01,-10445.55,-0.1588,-19687.22,-26518.81,-26518.81,-0.4032,94272.52,0.1572,0.2656,4.151315241401073,1044.0887301587302,382.7374603174603,-165.80238095238093,Loss Making,Normal,High Payroll Pressure,-28494.930000000008
2026-02-01,S075,Himaxx Shenzhen Warehouse 75,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,12012,48.0,Mature,Transport Hub,71847.05,376045.7,71847.05,71847.05,68998.44,46860.32,26660.98,20199.34,0.4311,10712.23,12539.42,2255.47,3813.11,29320.22,-9120.88,-0.1946,-18363.78,-23276.81,-23276.81,-0.4967,68019.79,0.2286,0.2676,3.901125541125541,976.2566666666667,420.81958333333336,-190.01833333333332,Loss Making,High Rent Pressure,High Payroll Pressure,-21159.469999999994
2026-02-01,S076,Himaxx Nanjing Warehouse 76,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,16798,67.0,Aging,Suburban Mall,50169.82,257368.74,50169.82,50169.82,47939.77,38256.98,24298.7,13958.28,0.3649,21849.7,32298.45,4933.58,8150.93,67232.66,-53274.38,-1.3925,-71042.1,-87698.98,-87698.98,-2.2924,184271.89,0.5711,0.8442,2.2774723181331114,570.9997014925374,208.33253731343285,-795.14,Loss Making,High Rent Pressure,High Payroll Pressure,-146014.91
2026-03-01,S001,Himaxx Beijing Warehouse 1,Beijing,North China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,15578,62.0,Mature,Suburban Mall,114893.03,578374.33,114893.03,114893.03,108928.07,78780.61,47968.56,30812.05,0.3911,9913.89,15142.39,1819.15,3587.78,30463.22,348.83,0.0044,-7368.73,-12321.88,-12321.88,-0.1564,77888.72,0.1258,0.1922,5.057171010399281,1270.655,496.96854838709675,5.626290322580645,Watch,Normal,High Payroll Pressure,891.8899999999994
2026-03-01,S002,Himaxx Nanjing Warehouse 2,Nanjing,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,18227,73.0,New Store,Outlet Cluster,69896.91,348828.65,69896.91,69896.91,67150.16,52983.91,32077.62,20906.29,0.3946,8445.6,11780.52,2503.46,3536.88,26266.45,-5360.16,-0.1012,-11157.46,-16432.26,-16432.26,-0.3101,66568.44,0.1594,0.2223,2.906891424809349,725.8069863013699,286.38753424657534,-73.4268493150685,Loss Making,Normal,High Payroll Pressure,-13584.529999999999
2026-03-01,S003,Himaxx Shenzhen Warehouse 3,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,20931,84.0,New Store,Suburban Mall,45181.72,240280.11,45181.72,45181.72,44467.81,33497.62,20905.31,12592.31,0.3759,16900.61,22070.99,4737.46,3778.39,47487.45,-34895.14,-1.0417,-50318.21,-59514.71,-59514.71,-1.7767,126324.44,0.5045,0.6589,1.6003831637284411,398.7811904761905,149.90845238095238,-415.41833333333335,Loss Making,High Rent Pressure,High Payroll Pressure,-92826.82
2026-03-01,S004,Himaxx Xiamen Warehouse 4,Xiamen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Stable,8222,33.0,Mature,Suburban Mall,49050.16,288788.42,49050.16,49050.16,46795.1,36281.99,26607.36,9674.63,0.2667,11612.72,15227.24,3480.56,4555.32,34875.83,-25201.2,-0.6946,-34233.82,-42911.52,-42911.52,-1.1827,130792.03,0.3201,0.4197,4.412793724154707,1099.4542424242425,293.170606060606,-763.6727272727273,Loss Making,High Rent Pressure,High Payroll Pressure,-94510.04000000001
2026-03-01,S005,Himaxx Changsha Warehouse 5,Changsha,Central China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,13123,52.0,Ramp-up,Transport Hub,69921.38,344798.6,69921.38,69921.38,68556.19,50231.16,30531.16,19700.0,0.3922,24002.3,31730.57,7399.72,5898.4,69030.99,-49330.99,-0.9821,-65213.73,-78853.93,-78853.93,-1.5698,176015.57,0.4778,0.6317,3.8277192715080397,965.9838461538462,378.84615384615387,-948.6728846153845,Loss Making,High Rent Pressure,High Payroll Pressure,-125784.41
2026-03-01,S006,Himaxx Qingdao Warehouse 6,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,18648,75.0,Mature,Suburban Mall,51366.48,260440.09,51366.48,51366.48,49103.37,40996.39,24567.11,16429.28,0.4007,18615.17,28745.54,6990.55,8245.27,62596.53,-46167.25,-1.1261,-66394.58,-79689.56,-79689.56,-1.9438,156198.67,0.4541,0.7012,2.1984336121836123,546.6185333333333,219.05706666666666,-615.5633333333334,Loss Making,High Rent Pressure,High Payroll Pressure,-115202.28000000001
2026-03-01,S007,Himaxx Wuhan Warehouse 7,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,16119,64.0,Mature,Suburban Mall,70661.6,354205.3,70661.6,70661.6,68028.26,52991.9,32386.56,20605.34,0.3888,15933.2,27027.92,2955.22,5291.48,51207.81,-30602.47,-0.5775,-43138.5,-52323.74,-52323.74,-0.9874,131693.98,0.3007,0.51,3.287542651529251,827.9984375,321.9584375,-478.16359375,Loss Making,High Rent Pressure,High Payroll Pressure,-78702.08000000002
2026-03-01,S008,Himaxx Changsha Warehouse 8,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,11871,47.0,Mature,Industrial Park,93990.08,480373.4,93990.08,93990.08,91075.56,65268.72,38156.94,27111.78,0.4154,11030.86,13096.51,2070.28,4188.34,30385.99,-3274.21,-0.0502,-10626.63,-18334.85,-18334.85,-0.2809,73151.02,0.169,0.2007,5.498165276724792,1388.696170212766,576.8463829787233,-69.66404255319149,Loss Making,Normal,High Payroll Pressure,-7882.300000000003
2026-03-01,S009,Himaxx Changsha Warehouse 9,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,11335,45.0,Mature,Suburban Mall,79737.43,394866.17,79737.43,79737.43,76652.65,58699.6,36417.53,22282.07,0.3796,8069.05,12714.26,1985.61,3155.51,25924.43,-3642.36,-0.0621,-13269.59,-19067.49,-19067.49,-0.3248,68294.99,0.1375,0.2166,5.178614909572121,1304.4355555555555,495.1571111111111,-80.94133333333333,Loss Making,Normal,High Payroll Pressure,-9595.390000000007
2026-03-01,S010,Himaxx Changsha Warehouse 10,Changsha,Central China,Himaxx Warehouse Outlet,Community Warehouse,Stable,10286,41.0,New Store,Suburban Mall,95646.74,466522.43,95646.74,95646.74,92476.03,73674.63,44004.72,29669.91,0.4027,19682.55,21416.04,5368.33,6807.56,53274.48,-23604.57,-0.3204,-37637.26,-48821.68,-48821.68,-0.6627,132288.15,0.2672,0.2907,7.162612288547541,1796.9421951219513,723.6563414634146,-575.7212195121951,Loss Making,High Rent Pressure,High Payroll Pressure,-58613.51999999999
2026-03-01,S011,Himaxx Chengdu Warehouse 11,Chengdu,West China,Himaxx Warehouse Outlet,Community Warehouse,At Risk,13815,55.0,Ramp-up,Suburban Mall,59518.3,298647.6,59518.3,59518.3,56886.08,43608.13,27265.65,16342.48,0.3748,13358.8,18236.01,3950.26,4588.78,40133.85,-23791.37,-0.5456,-35766.21,-42960.69,-42960.69,-0.9852,107092.82,0.3063,0.4182,3.156578356858487,792.8750909090909,297.13599999999997,-432.5703636363636,Loss Making,High Rent Pressure,High Payroll Pressure,-63484.69000000001
2026-03-01,S012,Himaxx Beijing Warehouse 12,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,17792,71.0,Mature,Community,106798.61,543528.37,106798.61,106798.61,103136.88,74970.7,47090.16,27880.54,0.3719,15438.61,22662.34,4019.15,4253.19,46373.29,-18492.75,-0.2467,-32409.91,-42817.8,-42817.8,-0.5711,124697.67,0.2059,0.3023,4.21373089028777,1055.925352112676,392.683661971831,-260.4612676056338,Loss Making,High Rent Pressure,High Payroll Pressure,-49726.97
2026-03-01,S013,Himaxx Shenzhen Warehouse 13,Shenzhen,South China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,10494,42.0,Ramp-up,Suburban Mall,118352.11,585821.8,118352.11,118352.11,113160.21,88073.33,53156.74,34916.59,0.3964,5816.29,8081.77,1207.44,1441.13,16546.63,18369.96,0.2086,14074.06,10426.15,10426.15,0.1184,41737.09,0.066,0.0918,8.39273203735468,2096.9840476190475,831.3473809523808,437.38,Healthy,Normal,Normal,46336.240000000005
2026-03-01,S014,Himaxx Tianjin Warehouse 14,Tianjin,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,13468,54.0,Mature,Transport Hub,67766.2,323440.37,67766.2,67766.2,64753.99,49891.76,29264.67,20627.09,0.4134,19449.32,26952.34,5521.14,7111.46,59034.27,-38407.18,-0.7698,-52026.0,-61611.33,-61611.33,-1.2349,142789.1,0.3898,0.5402,3.7044668844668847,923.9214814814815,381.98314814814813,-711.2440740740741,Loss Making,High Rent Pressure,High Payroll Pressure,-92897.34
2026-03-01,S015,Himaxx Hangzhou Warehouse 15,Hangzhou,East China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,14573,58.0,Mature,Community,70552.84,363068.4,70552.84,70552.84,66901.95,50164.25,31384.99,18779.26,0.3744,10303.1,15229.86,2392.64,3543.17,31468.78,-12689.52,-0.253,-20140.84,-26602.19,-26602.19,-0.5303,84061.23,0.2054,0.3036,3.442273382282303,864.9008620689655,323.7803448275862,-218.78482758620692,Loss Making,High Rent Pressure,High Payroll Pressure,-33896.979999999996
2026-03-01,S016,Himaxx Chengdu Warehouse 16,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,15540,62.0,Mature,Transport Hub,107392.79,522324.57,107392.79,107392.79,103330.14,78943.34,46023.1,32920.24,0.417,11685.93,20471.97,4098.73,3336.04,39592.66,-6672.42,-0.0845,-19520.49,-27332.62,-27332.62,-0.3462,94943.93,0.148,0.2593,5.080009009009009,1273.2796774193548,530.9716129032257,-107.61967741935484,Loss Making,Normal,High Payroll Pressure,-16000.589999999997
2026-03-01,S017,Himaxx Hangzhou Warehouse 17,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,10374,41.0,Mature,Community,63310.09,309615.06,63310.09,63310.09,60939.85,48107.92,28856.99,19250.93,0.4002,20364.83,28011.18,4097.38,6023.31,58496.7,-39245.77,-0.8158,-54086.43,-74875.46,-74875.46,-1.5564,146182.8,0.4233,0.5823,4.637354925775978,1173.3639024390243,469.5348780487805,-957.2139024390243,Loss Making,High Rent Pressure,High Payroll Pressure,-98074.87999999999
2026-03-01,S018,Himaxx Xi'an Warehouse 18,Xi'an,West China,Himaxx Warehouse Outlet,Mall Warehouse,High Profit,17488,70.0,Aging,Outlet Cluster,76378.01,387291.68,76378.01,76378.01,71880.08,55719.85,34758.27,20961.58,0.3762,15391.09,20272.87,3439.9,5293.23,44397.09,-23435.51,-0.4206,-35985.31,-45557.84,-45557.84,-0.8176,118015.87,0.2762,0.3638,3.1861762351326623,795.9978571428571,299.4511428571429,-334.79299999999995,Loss Making,High Rent Pressure,High Payroll Pressure,-62296.02
2026-03-01,S019,Himaxx Qingdao Warehouse 19,Qingdao,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,At Risk,13159,53.0,New Store,Transport Hub,47872.5,227112.48,47872.5,47872.5,46601.11,37420.9,21179.42,16241.48,0.434,13861.31,21335.35,3290.28,3376.4,41863.33,-25621.85,-0.6847,-39421.22,-46999.3,-46999.3,-1.256,96454.48,0.3704,0.5701,2.8437495250398968,706.0547169811321,306.44301886792454,-483.4311320754717,Loss Making,High Rent Pressure,High Payroll Pressure,-59033.579999999994
2026-03-01,S020,Himaxx Shanghai Warehouse 20,Shanghai,East China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,20311,81.0,Aging,Suburban Mall,112115.57,549177.76,112115.57,112115.57,105432.21,85465.77,53072.18,32393.59,0.379,12527.69,17449.27,3407.93,4956.84,38341.73,-5948.14,-0.0696,-18890.93,-28815.72,-28815.72,-0.3372,101159.08,0.1466,0.2042,4.207856334006204,1055.1329629629631,399.9208641975309,-73.43382716049383,Loss Making,Normal,High Payroll Pressure,-15693.309999999998
2026-03-01,S021,Himaxx Changsha Warehouse 21,Changsha,Central China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,High Profit,6863,27.0,Mature,Suburban Mall,83912.99,489782.49,83912.99,83912.99,78817.97,59165.79,43095.98,16069.81,0.2716,13109.71,18334.92,2238.93,4591.47,38275.03,-22205.22,-0.3753,-33028.83,-40776.57,-40776.57,-0.6892,140920.93,0.2216,0.3099,8.620980620719802,2191.3255555555556,595.1781481481481,-822.4155555555556,Loss Making,High Rent Pressure,High Payroll Pressure,-81755.13999999998
2026-03-01,S022,Himaxx Xiamen Warehouse 22,Xiamen,South China,Himaxx Warehouse Outlet,Mall Warehouse,At Risk,16432,66.0,Ramp-up,Outlet Cluster,59658.47,304690.55,59658.47,59658.47,58467.04,44899.16,28229.53,16669.63,0.3713,9927.28,15492.88,2046.35,3450.48,30916.98,-14247.35,-0.3173,-21504.64,-28637.24,-28637.24,-0.6378,83273.99,0.2211,0.3451,2.7324221032132425,680.2903030303031,252.57015151515154,-215.8689393939394,Loss Making,High Rent Pressure,High Payroll Pressure,-38374.83
2026-03-01,S023,Himaxx Changsha Warehouse 23,Changsha,Central China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,17644,71.0,Mature,Industrial Park,93931.61,462182.5,93931.61,93931.61,88272.79,67730.06,41330.55,26399.51,0.3898,6461.52,10378.27,2055.92,2665.26,21560.98,4838.53,0.0714,-45.94,-4428.25,-4428.25,-0.0654,55316.41,0.0954,0.1532,3.83870210836545,953.9445070422535,371.82408450704224,68.14830985915492,Watch,Normal,Normal,12413.649999999994
2026-03-01,S024,Himaxx Chongqing Warehouse 24,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,Loss Making,14768,59.0,Mature,Suburban Mall,36634.57,189126.43,36634.57,36634.57,34897.4,27561.19,17546.2,10014.99,0.3634,21797.6,37189.24,4756.86,10365.55,74109.26,-64094.27,-2.3255,-83375.18,-101616.41,-101616.41,-3.6869,203948.21,0.7909,1.3493,1.8662777627302274,467.138813559322,169.74559322033898,-1086.3435593220338,Loss Making,High Rent Pressure,High Payroll Pressure,-176387.02
2026-03-01,S025,Himaxx Hangzhou Warehouse 25,Hangzhou,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Stable,15307,61.0,Mature,Community,73063.08,352772.52,73063.08,73063.08,69308.8,54872.44,31471.9,23400.54,0.4265,12582.54,14794.39,3897.12,4387.21,35661.26,-12260.72,-0.2234,-23708.97,-29444.3,-29444.3,-0.5366,83622.88,0.2293,0.2696,3.5847938851505847,899.5481967213116,383.61540983606557,-200.99540983606556,Loss Making,High Rent Pressure,High Payroll Pressure,-28750.440000000002
2026-03-01,S026,Himaxx Beijing Warehouse 26,Beijing,North China,Himaxx Warehouse Outlet,Shopping Center Warehouse,High Profit,12478,50.0,Ramp-up,Suburban Mall,113336.75,549296.57,113336.75,113336.75,108525.34,77987.04,44769.83,33217.21,0.4259,8988.27,14238.02,1880.67,3521.01,28627.97,4589.24,0.0588,-3845.25,-13470.05,-13470.05,-0.1727,67212.47,0.1153,0.1826,6.249963135117807,1559.7407999999998,664.3442,91.78479999999999,Watch,Normal,High Payroll Pressure,10774.569999999992
2026-03-01,S027,Himaxx Chengdu Warehouse 27,Chengdu,West China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Loss Making,11438,46.0,Ramp-up,Suburban Mall,32911.38,162786.38,32911.38,32911.38,31609.33,23444.52,12738.6,10705.92,0.4566,20542.82,39465.96,7585.91,8290.9,75885.58,-65179.66,-2.7802,-82840.21,-98341.43,-98341.43,-4.1946,166179.17,0.8762,1.6834,2.049704493792621,509.66347826086957,232.73739130434782,-1416.9491304347828,Loss Making,High Rent Pressure,High Payroll Pressure,-142734.65000000002
2026-03-01,S028,Himaxx Chongqing Warehouse 28,Chongqing,West China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,17911,72.0,Mature,Outlet Cluster,42480.75,222219.36,42480.75,42480.75,41163.54,27923.66,17436.29,10487.37,0.3756,24021.88,31676.24,4696.01,6349.55,66743.67,-56256.3,-2.0146,-77449.73,-89367.95,-89367.95,-3.2004,177711.64,0.8603,1.1344,1.5590229467924739,387.8286111111111,145.65791666666667,-781.3375000000001,Loss Making,High Rent Pressure,High Payroll Pressure,-149787.98
2026-03-01,S029,Himaxx Suzhou Warehouse 29,Suzhou,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,14493,58.0,Mature,Industrial Park,68211.95,349633.05,68211.95,68211.95,65277.22,51301.13,32263.89,19037.24,0.3711,13746.01,17115.39,4233.58,3171.38,38266.36,-19229.12,-0.3748,-30980.91,-39479.5,-39479.5,-0.7696,103119.33,0.2679,0.3336,3.5397177947974883,884.5022413793102,328.228275862069,-331.5365517241379,Loss Making,High Rent Pressure,High Payroll Pressure,-51818.200000000004
2026-03-01,S030,Himaxx Beijing Warehouse 30,Beijing,North China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,12991,52.0,Mature,Transport Hub,63162.34,331011.79,63162.34,63162.34,59591.53,45214.65,28901.68,16312.97,0.3608,8363.11,15493.51,3343.02,4197.0,31396.64,-15083.67,-0.3336,-25250.11,-32138.79,-32138.79,-0.7108,87022.05,0.185,0.3427,3.480459548918482,869.5125,313.7109615384615,-290.07057692307694,Loss Making,Normal,High Payroll Pressure,-41807.4
2026-03-01,S031,Himaxx Xi'an Warehouse 31,Xi'an,West China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,17142,69.0,Mature,Suburban Mall,57866.58,288518.71,57866.58,57866.58,55404.49,37844.47,22257.53,15586.94,0.4119,20656.9,28839.17,4670.75,8344.02,62510.84,-46923.9,-1.2399,-69116.2,-84865.09,-84865.09,-2.2425,151773.83,0.5458,0.762,2.207704468556761,548.470579710145,225.8976811594203,-680.0565217391304,Loss Making,High Rent Pressure,High Payroll Pressure,-113929.35999999999
2026-03-01,S032,Himaxx Wuhan Warehouse 32,Wuhan,Central China,Himaxx Warehouse Outlet,Mall Warehouse,Stable,12940,52.0,Mature,Suburban Mall,62407.02,313845.2,62407.02,62407.02,59983.96,44937.2,26902.66,18034.54,0.4013,6758.85,9674.3,1810.86,2021.57,20265.59,-2231.05,-0.0496,-6761.78,-11984.1,-11984.1,-0.2667,50496.36,0.1504,0.2153,3.4727357032457493,864.176923076923,346.81807692307694,-42.9048076923077,Loss Making,Normal,High Payroll Pressure,-5559.1600000000035
2026-03-01,S033,Himaxx Chongqing Warehouse 33,Chongqing,West China,Himaxx Warehouse Outlet,Mall Warehouse,At Risk,14283,57.0,Mature,Industrial Park,68094.21,343900.45,68094.21,68094.21,66539.34,46698.4,26442.55,20255.85,0.4338,16401.69,27552.8,6205.64,5346.39,55506.52,-35250.67,-0.7549,-47070.2,-57342.79,-57342.79,-1.2279,127966.28,0.3512,0.59,3.2695092067492824,819.2701754385965,355.3657894736842,-618.4328070175438,Loss Making,High Rent Pressure,High Payroll Pressure,-81267.88
2026-03-01,S034,Himaxx Shenzhen Warehouse 34,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,20607,82.0,Mature,Suburban Mall,99580.11,509461.16,99580.11,99580.11,95394.7,73355.58,46675.64,26679.94,0.3637,6022.55,11482.99,1745.48,2112.43,21363.45,5316.49,0.0725,-515.63,-5703.94,-5703.94,-0.0778,58738.09,0.0821,0.1565,3.559740864754695,894.5802439024391,325.3651219512195,64.83524390243902,Watch,Normal,Normal,14617.490000000005
2026-03-01,S035,Himaxx Chongqing Warehouse 35,Chongqing,West China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,At Risk,9562,38.0,Ramp-up,Industrial Park,42583.27,266334.33,42583.27,42583.27,40907.1,29538.3,21250.58,8287.72,0.2806,23532.53,39419.3,6564.38,7551.9,77068.11,-68780.39,-2.3285,-85075.32,-98827.53,-98827.53,-3.3457,274678.79,0.7967,1.3345,3.089134072369797,777.3236842105263,218.09789473684208,-1810.0102631578948,Loss Making,High Rent Pressure,High Payroll Pressure,-245140.49
2026-03-01,S036,Himaxx Nanjing Warehouse 36,Nanjing,East China,Himaxx Warehouse Outlet,Warehouse Outlet,Stable,17724,71.0,Mature,Community,64324.2,326895.68,64324.2,64324.2,61712.48,45084.37,26825.45,18258.92,0.405,15943.41,20809.94,3931.7,5407.52,46092.57,-27833.65,-0.6174,-43359.53,-54383.76,-54383.76,-1.2063,113810.38,0.3536,0.4616,2.543690476190476,634.9911267605634,257.16788732394366,-392.02323943661975,Loss Making,High Rent Pressure,High Payroll Pressure,-68726.01000000001
2026-03-01,S037,Himaxx Shenzhen Warehouse 37,Shenzhen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,At Risk,12877,52.0,Mature,Community,47473.01,245636.27,47473.01,47473.01,45630.93,34078.05,20053.6,14024.45,0.4115,14746.54,21846.29,5752.17,4894.13,47239.12,-33214.67,-0.9747,-49918.44,-61140.48,-61140.48,-1.7941,114786.47,0.4327,0.6411,2.646427739380291,655.3471153846154,269.70096153846157,-638.7436538461538,Loss Making,High Rent Pressure,High Payroll Pressure,-80708.42
2026-03-01,S038,Himaxx Qingdao Warehouse 38,Qingdao,North China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,15144,61.0,Mature,Community,100873.49,509114.38,100873.49,100873.49,98683.75,70673.2,41511.21,29161.99,0.4126,14570.4,21758.32,3253.09,6182.54,45764.35,-16602.36,-0.2349,-30179.43,-39050.71,-39050.71,-0.5526,110908.51,0.2062,0.3079,4.666745905969361,1158.5770491803278,478.0654098360656,-272.1698360655738,Loss Making,High Rent Pressure,High Payroll Pressure,-40235.31
2026-03-01,S039,Himaxx Shenzhen Warehouse 39,Shenzhen,South China,Himaxx Warehouse Outlet,Pop-up Clearance Warehouse,Stable,8876,36.0,Aging,Suburban Mall,68805.57,397316.57,68805.57,68805.57,66043.99,47997.41,32391.81,15605.6,0.3251,17235.25,32548.73,5233.33,6745.24,61762.54,-46156.94,-0.9617,-63517.57,-73692.5,-73692.5,-1.5353,189960.13,0.3591,0.6781,5.407549571879225,1333.261388888889,433.4888888888889,-1282.1372222222224,Loss Making,High Rent Pressure,High Payroll Pressure,-141962.72
2026-03-01,S040,Himaxx Xiamen Warehouse 40,Xiamen,South China,Himaxx Warehouse Outlet,Warehouse Outlet,High Profit,18860,75.0,Ramp-up,Community,102075.24,525835.41,102075.24,102075.24,98413.23,73929.01,44337.39,29591.62,0.4003,9258.59,18301.3,3408.7,2589.48,33558.06,-3966.44,-0.0537,-13898.96,-20610.47,-20610.47,-0.2788,83838.4,0.1252,0.2476,3.9198838812301164,985.7201333333333,394.55493333333334,-52.885866666666665,Loss Making,Normal,High Payroll Pressure,-9909.39
2026-03-01,S041,Himaxx Shanghai Warehouse 41,Shanghai,East China,Himaxx Warehouse Outlet,Shopping Center Warehouse,Loss Making,11105,44.0,Mature,Suburban Mall,36940.55,188845.99,36940.55,36940.55,35264.89,24021.45,14725.21,9296.24,0.387,14775.22,28773.3,3511.01,6838.1,53897.63,-44601.39,-1.8567,-58806.46,-69263.71,-69263.71,-2.8834,139271.27,0.6151,1.1978,2.1631202161188656,545.9420454545455,211.27818181818182,-1013.6679545454546,Loss Making,High Rent Pressure,High Payroll Pressure,-115249.81999999999
2026-03-01,S042,Himaxx Shanghai Warehouse 42,Shanghai,East China,Himaxx Warehouse Outlet,Community Warehouse,High Profit,13382,54.0,Mature,Suburban Mall,91902.25,473046.67,91902.25,91902.25,87881.32,67823.26,39711.24,28112.02,0.4145,10281.9,18030.07,2474.87,3438.32,34225.15,-6113.13,-0.0901,-15986.07,-25368.18,-25368.18,-0.374,82571.85,0.1516,0.2658,5.068245404274398,1255.9862962962961,520.5929629629629,-113.20611111111111,Loss Making,Normal,High Payroll Pressure,-14748.590000000011
